Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree;IoFlows;IoGdpRatio
12;-0,243380;0,899040;0,209507;3,659336;6666,000000;29078223840,072105;0,366088;0,040000;0,300000;0,200117;0,009390;0,922222;0,750716;0,275660;0,049669;0,000000;0,000000;4000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
13;-0,242755;0,899330;0,208724;3,659283;6666,000000;29076136739,132057;0,378388;0,040000;0,300000;0,194379;0,014344;0,944030;0,761329;0,281341;0,051370;0,000000;0,000000;4000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
14;-0,250990;0,920100;0,224100;3,577214;6666,000000;29298997100,401130;0,376014;0,040000;0,300000;0,215283;0,008817;0,945455;0,793249;0,417367;0,055319;0,000000;0,000000;4000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
15;-0,237691;0,878190;0,199517;3,726498;6666,000000;28892509270,811745;0,390208;0,040000;0,300000;0,185766;0,013752;0,950382;0,778043;0,215909;0,066667;0,000000;0,000000;4000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
16;-0,244139;0,908510;0,205383;3,626917;6666,000000;29161949615,326077;0,363859;0,040000;0,300000;0,194489;0,010894;0,910112;0,743295;0,332759;0,039427;0,000000;0,000000;4000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
17;-0,241332;0,912860;0,190688;3,626253;6666,000000;29178127312,022625;0,376116;0,040000;0,300000;0,180418;0,010270;0,910714;0,693396;0,282946;0,036290;0,000000;0,000000;4000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
18;-0,246321;0,907760;0,216182;3,629502;6666,000000;29144788759,482530;0,379161;0,040000;0,300000;0,205628;0,010553;0,947368;0,783217;0,316163;0,077465;0,000000;0,000000;4000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
19;-0,252763;0,925130;0,228426;3,562162;6666,000000;29336048847,334446;0,362942;0,040000;0,300000;0,219836;0,008590;0,931298;0,822660;0,450867;0,085308;0,000000;0,000000;4000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
20;-0,244713;0,912000;0,208459;3,612484;6666,000000;29201976976,299057;0,367944;0,040000;0,300000;0,192011;0,016448;0,920863;0,748971;0,332653;0,075472;0,000000;0,000000;4000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
21;-0,250205;0,922620;0,223774;3,580835;6666,000000;29268563562,520016;0,354698;0,040000;0,300000;0,213962;0,009811;0,962406;0,748718;0,446429;0,066946;0,000000;0,000000;4000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
22;-0,248200;0,914550;0,215882;3,610192;6666,000000;29194082352,042320;0,376956;0,040000;0,300000;0,208663;0,007219;0,925094;0,747082;0,360262;0,081633;0,000000;0,000000;4000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
23;-0,244050;0,896810;0,211007;3,664513;6666,000000;29072206088,049313;0,400694;0,040000;0,300000;0,201312;0,009695;0,941392;0,760000;0,271117;0,061017;0,000000;0,000000;4000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
24;-0,248997;0,920390;0,216654;3,592113;6666,000000;29235263724,432266;0,354497;0,040000;0,300000;0,205601;0,011054;0,943182;0,789474;0,429333;0,053279;0,000000;0,000000;4000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
25;-0,246819;0,909500;0,214309;3,623391;6666,000000;29160592921,165190;0,368474;0,040000;0,300000;0,205203;0,009106;0,936090;0,732639;0,340226;0,067925;0,000000;0,000000;4000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
26;-0,245758;0,915630;0,206993;3,606644;6666,000000;29227297370,753677;0,379672;0,040000;0,300000;0,196154;0,010839;0,935115;0,807512;0,341935;0,068376;0,000000;0,000000;4000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
27;-0,242197;0,895850;0,201700;3,664806;6666,000000;29085341953,090595;0,402846;0,040000;0,300000;0,191501;0,010198;0,921933;0,761006;0,275580;0,064935;0,000000;0,000000;4000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
28;-0,249899;0,918050;0,223416;3,591649;6666,000000;29261683674,483334;0,361197;0,040000;0,300000;0,210168;0,013247;0,932836;0,810700;0,401496;0,069565;0,000000;0,000000;4000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
29;-0,245656;0,911780;0,208193;3,620459;6666,000000;29172777307,633358;0,374840;0,040000;0,300000;0,196776;0,011417;0,918216;0,740310;0,342916;0,057471;0,000000;0,000000;4000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
30;-0,248026;0,914460;0,218825;3,612766;6666,000000;29196187973,328934;0,366122;0,040000;0,300000;0,206802;0,012023;0,922481;0,791045;0,358696;0,085603;0,000000;0,000000;4000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
