Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree
1;-0,224143;0,858900;0,138807;3,597314;5916,000000;15697690563,513391;0,379071;0,040000;0,300000;0,131667;0,007140;0,929368;0,619760;0,136727;0,037559;0,000000;0,000000;2500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
2;-0,218259;0,851960;0,123290;3,630789;5916,000000;15606601862,218481;0,369221;0,040000;0,300000;0,108005;0,015286;0,916364;0,573407;0,092643;0,040816;0,000000;0,000000;2500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
3;-0,225068;0,859390;0,143820;3,601959;5916,000000;15680897035,681925;0,377021;0,040000;0,300000;0,132870;0,010950;0,928315;0,590395;0,140075;0,067797;0,000000;0,000000;2500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
4;-0,222508;0,861440;0,131708;3,603022;5916,000000;15689435770,715214;0,374933;0,040000;0,300000;0,121018;0,010691;0,896797;0,563830;0,112076;0,024390;0,000000;0,000000;2500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
5;-0,220519;0,850540;0,132523;3,640189;5916,000000;15583086118,505596;0,361869;0,040000;0,300000;0,120765;0,011758;0,915441;0,590164;0,103013;0,038462;0,000000;0,000000;2500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
6;-0,223791;0,868620;0,134490;3,565132;5916,000000;15772947427,452522;0,361065;0,040000;0,300000;0,124578;0,009912;0,925000;0,526316;0,124374;0,047146;0,000000;0,000000;2500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
7;-0,219735;0,850100;0,128711;3,645614;5916,000000;15575246050,292616;0,386838;0,040000;0,300000;0,117952;0,010759;0,884058;0,603912;0,093686;0,037778;0,000000;0,000000;2500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
8;-0,221299;0,849300;0,136247;3,635058;5916,000000;15592960565,450900;0,371220;0,040000;0,300000;0,122859;0,013388;0,900000;0,622066;0,102721;0,054795;0,000000;0,000000;2500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
9;-0,222928;0,856180;0,141028;3,617921;5916,000000;15654998374,043272;0,364269;0,040000;0,300000;0,127194;0,013834;0,912409;0,620853;0,115327;0,037736;0,000000;0,000000;2500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
10;-0,220905;0,844630;0,139758;3,665004;5916,000000;15528848662,080128;0,358479;0,040000;0,300000;0,124976;0,014782;0,925267;0,655629;0,097875;0,043578;0,000000;0,000000;2500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
