Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree
1;-0,216277;0,820600;0,125533;3,534255;5166,000000;2457875350,031077;0,395873;0,040000;0,300000;0,102507;0,023026;0,935943;0,609524;0,075167;0,034884;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
2;-0,212810;0,822510;0,111207;3,526093;5166,000000;2484746085,451514;0,388207;0,040000;0,300000;0,087032;0,024175;0,896194;0,546201;0,060996;0,019608;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
3;-0,213325;0,811710;0,126003;3,578189;5166,000000;2337797798,701725;0,411426;0,040000;0,300000;0,087400;0,038603;0,928571;0,634841;0,058390;0,022346;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
4;-0,216031;0,831450;0,118803;3,497688;5166,000000;2590171501,126612;0,387617;0,040000;0,300000;0,094465;0,024337;0,903226;0,562241;0,074890;0,034694;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
5;-0,212015;0,815750;0,110303;3,562721;5166,000000;2382556631,648099;0,408043;0,040000;0,300000;0,084419;0,025884;0,899642;0,535088;0,048152;0,019569;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
6;-0,212927;0,824970;0,104942;3,517925;5166,000000;2513675868,891937;0,394077;0,040000;0,300000;0,086258;0,018683;0,916058;0,503185;0,056659;0,031311;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
7;-0,211608;0,816690;0,111205;3,561641;5166,000000;2404615714,489720;0,404762;0,040000;0,300000;0,081664;0,029542;0,894545;0,532710;0,059444;0,032505;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
8;-0,214166;0,817770;0,119184;3,533343;5166,000000;2461483161,661973;0,392122;0,040000;0,300000;0,094235;0,024949;0,895105;0,575985;0,065300;0,044574;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
9;-0,213135;0,819110;0,113313;3,540369;5166,000000;2446230335,117647;0,394615;0,040000;0,300000;0,090786;0,022527;0,907143;0,541590;0,060755;0,021912;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
10;-0,214590;0,816150;0,120845;3,562099;5166,000000;2394549265,206938;0,410921;0,040000;0,300000;0,094597;0,026249;0,902439;0,597403;0,060023;0,047081;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
11;-0,212337;0,821480;0,111968;3,516821;5166,000000;2515159673,572711;0,377465;0,040000;0,300000;0,085905;0,026063;0,897527;0,547718;0,064764;0,033663;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
12;-0,213801;0,819860;0,117697;3,544821;5166,000000;2441907105,816702;0,388960;0,040000;0,300000;0,090536;0,027161;0,923077;0,569091;0,063456;0,023077;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
13;-0,213123;0,816320;0,117905;3,546800;5166,000000;2426891176,959143;0,410876;0,040000;0,300000;0,089102;0,028802;0,929078;0,578850;0,060421;0,032136;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
14;-0,215921;0,823430;0,123072;3,524013;5166,000000;2491369485,550518;0,393969;0,040000;0,300000;0,098111;0,024961;0,935943;0,573705;0,078465;0,043825;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
15;-0,211400;0,797250;0,129125;3,616707;5166,000000;2219186020,794414;0,443149;0,040000;0,300000;0,080583;0,048542;0,924460;0,648855;0,059740;0,016334;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
16;-0,209737;0,805110;0,110479;3,590313;5166,000000;2288809943,333853;0,409016;0,040000;0,300000;0,078148;0,032331;0,904255;0,548951;0,053007;0,013011;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
17;-0,213018;0,822140;0,110881;3,530546;5166,000000;2481766150,016381;0,387564;0,040000;0,300000;0,088636;0,022245;0,877256;0,553279;0,066329;0,023904;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
18;-0,214132;0,820560;0,118367;3,542561;5166,000000;2428804128,617608;0,410612;0,040000;0,300000;0,089766;0,028601;0,946996;0,583815;0,061118;0,020833;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
19;-0,214898;0,821060;0,120212;3,523873;5166,000000;2490786008,951319;0,395551;0,040000;0,300000;0,095075;0,025137;0,915789;0,558882;0,075832;0,044922;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
20;-0,213384;0,821590;0,115431;3,527719;5166,000000;2478555267,027209;0,380282;0,040000;0,300000;0,091111;0,024319;0,901408;0,563462;0,062886;0,025540;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
21;-0,215477;0,828450;0,116775;3,500980;5166,000000;2556811413,350040;0,381563;0,040000;0,300000;0,096313;0,020462;0,931900;0,544513;0,071807;0,035343;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
22;-0,213298;0,812690;0,121444;3,564865;5166,000000;2373194516,841208;0,385787;0,040000;0,300000;0,091499;0,029945;0,900735;0,604061;0,059336;0,035647;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
23;-0,211949;0,804200;0,123247;3,594987;5166,000000;2294640171,890529;0,424583;0,040000;0,300000;0,083958;0,039289;0,909091;0,610169;0,049864;0,032967;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
24;-0,215975;0,829220;0,121078;3,496806;5166,000000;2573444683,733968;0,362716;0,040000;0,300000;0,097678;0,023400;0,911032;0,554639;0,082444;0,038000;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
25;-0,213708;0,826290;0,111072;3,519018;5166,000000;2511292749,305843;0,388391;0,040000;0,300000;0,089665;0,021407;0,914286;0,514113;0,063642;0,027668;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
26;-0,212666;0,817860;0,115763;3,545980;5166,000000;2437742537,101749;0,392476;0,040000;0,300000;0,084915;0,030847;0,904762;0,592593;0,054433;0,036609;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
27;-0,213641;0,812130;0,121837;3,566982;5166,000000;2387853232,062485;0,415591;0,040000;0,300000;0,089995;0,031842;0,883212;0,599309;0,063606;0,044402;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
28;-0,215616;0,824350;0,120200;3,511347;5166,000000;2518481742,420199;0,378956;0,040000;0,300000;0,098846;0,021354;0,916376;0,568548;0,073456;0,041916;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
29;-0,214906;0,820340;0,121534;3,533120;5166,000000;2458444514,213065;0,383103;0,040000;0,300000;0,096371;0,025163;0,918728;0,587242;0,069061;0,024194;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
30;-0,214328;0,823860;0,117974;3,517700;5166,000000;2501954409,040849;0,390400;0,040000;0,300000;0,092644;0,025330;0,918149;0,574074;0,070730;0,037736;0,000000;0,000000;1000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
