Seed;HH_Employed;HH_Unemployed;HH_Retraining;HH_Bankrupt;MeanSavings;MedianSavings;P10Savings;P90Savings;MeanDebt;TotalDebt;Gini_Individual;Gini_Wealth;MeanSkill;MeanHealthPenalty;RetrainingAttempts;RetrainingSuccesses;ConsumptionP10;ConsumptionP50;ConsumptionP90;BankruptcyRate;MeanMonthsToRuin;PovertyRate_50pct;PovertyRate_30pct
14;14910;44492;38305;2293;182669,82;151356,96;54800,95;365339,64;0.00;0.00;0,166768;0,139149;0,477224;0,296932;0;0;1018,51;2130,97;3561,40;0,022930;0,00;0,022930;0,022930
15;19549;44276;34021;2154;190169,10;158484,67;57050,73;380338,21;0.00;0.00;0,176565;0,156256;0,497802;0,264216;0;0;1049,09;2244,84;4126,19;0,021540;0,00;0,021540;0,021540
16;16158;44595;36975;2272;185724,67;154363,82;55717,40;371449,33;0.00;0.00;0,169660;0,215017;0,485349;0,282285;0;0;1031,34;2164,75;3683,40;0,022720;0,00;0,022720;0,022720
17;18055;44104;35499;2342;188752,67;157082,25;56625,80;377505,33;0.00;0.00;0,175117;0,200150;0,494688;0,271045;0;0;1032,35;2198,09;3925,37;0,023420;0,00;0,023420;0,023420
18;17217;44677;35874;2232;186459,61;154949,46;55937,88;372919,22;0.00;0.00;0,171615;0,155293;0,489560;0,276326;0;0;1035,41;2202,21;3787,01;0,022320;0,00;0,022320;0,022320
19;14030;45310;38393;2267;181747,74;150526,00;54524,32;363495,47;0.00;0.00;0,163714;0,177296;0,475335;0,300186;0;0;1018,75;2125,72;3503,16;0,022670;0,00;0,022670;0,022670
20;14764;45176;37737;2323;182330,36;151291,36;54699,11;364660,72;0.00;0.00;0,166061;0,116883;0,477479;0,295620;0;0;1020,31;2141,75;3554,69;0,023230;0,00;0,023230;0,023230
21;13137;45453;39198;2212;181126,89;149889,26;54338,07;362253,78;0.00;0.00;0,160161;0,120957;0,471008;0,304777;0;0;1015,40;2106,64;3437,70;0,022120;0,00;0,022120;0,022120
22;15847;44708;37106;2339;184111,69;153159,59;55233,51;368223,38;0.00;0.00;0,169273;0,191600;0,482767;0,287864;0;0;1023,23;2165,07;3641,64;0,023390;0,00;0,023390;0,023390
23;23221;43416;31105;2258;193919,99;162017,55;58176,00;387839,98;0.00;0.00;0,184639;0,173575;0,511791;0,244445;0;0;1069,05;2321,17;4634,30;0,022580;0,00;0,022580;0,022580
24;15577;45047;37085;2291;185021,68;153418,94;55506,50;370043,36;0.00;0.00;0,167890;0,149429;0,483572;0,287047;0;0;1022,16;2165,43;3607,37;0,022910;0,00;0,022910;0,022910
25;16211;44751;36739;2299;185350,87;153801,08;55605,26;370701,74;0.00;0.00;0,169890;0,140770;0,485352;0,284166;0;0;1030,51;2166,34;3670,81;0,022990;0,00;0,022990;0,022990
26;17583;44659;35439;2319;187671,03;155960,00;56301,31;375342,06;0.00;0.00;0,173476;0,183947;0,492466;0,273001;0;0;1031,20;2201,68;3842,29;0,023190;0,00;0,023190;0,023190
27;18260;44677;34697;2366;189058,81;157038,95;56717,64;378117,61;0.00;0.00;0,175043;0,151002;0,493856;0,269113;0;0;1034,52;2226,92;3923,31;0,023660;0,00;0,023660;0,023660
28;15923;44917;36861;2299;185712,75;154117,94;55713,83;371425,50;0.00;0.00;0,168806;0,137217;0,486107;0,281707;0;0;1021,87;2163,88;3661,40;0,022990;0,00;0,022990;0,022990
29;17418;44770;35602;2210;186705,43;155416,08;56011,63;373410,86;0.00;0.00;0,171878;0,175731;0,489466;0,277213;0;0;1038,48;2206,31;3834,36;0,022100;0,00;0,022100;0,022100
30;18901;43991;34949;2159;188900,82;157396,55;56670,25;377801,65;0.00;0.00;0,175387;0,201350;0,495951;0,267376;0;0;1043,12;2221,21;4039,65;0,021590;0,00;0,021590;0,021590
