Seed;HH_Employed;HH_Unemployed;HH_Retraining;HH_Bankrupt;MeanSavings;MedianSavings;P10Savings;P90Savings;MeanDebt;TotalDebt;Gini_Individual;Gini_Wealth;MeanSkill;MeanHealthPenalty;RetrainingAttempts;RetrainingSuccesses;ConsumptionP10;ConsumptionP50;ConsumptionP90;BankruptcyRate;MeanMonthsToRuin;PovertyRate_50pct;PovertyRate_30pct
11;36862;36160;24287;2691;146323,20;118694,63;43896,96;292646,40;0.00;0.00;0,307710;0,173315;0,529115;0,212345;0;0;0,00;824,57;4526,98;0,026910;0,00;0,026910;0,026910
12;41569;33015;22717;2699;149958,47;122768,21;44987,54;299916,95;0.00;0.00;0,311676;0,123425;0,543627;0,192449;0;0;0,00;907,70;4710,81;0,026990;0,00;0,026990;0,026990
13;41253;33152;22982;2613;149490,22;122776,37;44847,07;298980,44;0.00;0.00;0,311314;0,088163;0,540592;0,195648;0;0;0,00;906,71;4716,65;0,026130;0,00;0,026130;0,026130
14;39783;34335;23216;2666;148947,51;121864,22;44684,25;297895,02;0.00;0.00;0,310107;0,128964;0,538816;0,199587;0;0;0,00;874,29;4666,40;0,026660;0,00;0,026660;0,026660
15;45896;30391;21254;2459;154840,19;127682,85;46452,06;309680,37;0.00;0.00;0,311564;0,144717;0,555009;0,175377;0;0;0,00;1008,06;4859,54;0,024590;0,00;0,024590;0,024590
16;43363;31986;22059;2592;151255,44;123752,98;45376,63;302510,87;0.00;0.00;0,312068;0,206195;0,546018;0,187521;0;0;0,00;947,02;4788,76;0,025920;0,00;0,025920;0,025920
17;42065;32949;22297;2689;150806,06;123555,07;45241,82;301612,12;0.00;0.00;0,311783;0,189662;0,545584;0,190851;0;0;0,00;922,02;4728,82;0,026890;0,00;0,026890;0,026890
18;42874;32363;22208;2555;149694,66;122811,01;44908,40;299389,32;0.00;0.00;0,311573;0,143594;0,543782;0,190472;0;0;0,00;937,85;4795,64;0,025550;0,00;0,025550;0,025550
19;40872;33243;23273;2612;148832,40;121857,12;44649,72;297664,80;0.00;0.00;0,311321;0,168088;0,540299;0,198179;0;0;0,00;894,86;4704,54;0,026120;0,00;0,026120;0,026120
20;40854;33271;23129;2746;148638,80;121718,51;44591,64;297277,60;0.00;0.00;0,312139;0,107227;0,540281;0,197370;0;0;0,00;892,72;4695,48;0,027460;0,00;0,027460;0,027460
21;35035;37242;25056;2667;144607,53;117747,64;43382,26;289215,06;0.00;0.00;0,304430;0,110944;0,523889;0,219486;0;0;0,00;800,24;4429,67;0,026670;0,00;0,026670;0,026670
22;41455;32718;23140;2687;149306,13;122465,15;44791,84;298612,25;0.00;0.00;0,312326;0,182397;0,540916;0,196047;0;0;0,00;906,53;4704,22;0,026870;0,00;0,026870;0,026870
23;47804;29533;20091;2572;155445,03;128108,48;46633,51;310890,07;0.00;0.00;0,311689;0,160812;0,560425;0,167871;0;0;0,00;1064,00;4914,65;0,025720;0,00;0,025720;0,025720
24;38823;34839;23647;2691;147910,03;120869,84;44373,01;295820,06;0.00;0.00;0,309782;0,138398;0,535868;0,203294;0;0;0,00;858,88;4613,49;0,026910;0,00;0,026910;0,026910
25;39699;34236;23381;2684;148276,90;121062,13;44483,07;296553,79;0.00;0.00;0,310620;0,129532;0,537875;0,201043;0;0;0,00;873,85;4670,46;0,026840;0,00;0,026840;0,026840
26;42146;32800;22397;2657;150658,51;123333,24;45197,55;301317,02;0.00;0.00;0,311835;0,172712;0,544777;0,190760;0;0;0,00;922,28;4764,41;0,026570;0,00;0,026570;0,026570
27;44673;31049;21564;2714;153077,48;125326,90;45923,24;306154,96;0.00;0.00;0,313415;0,139712;0,550545;0,180466;0;0;0,00;978,88;4823,89;0,027140;0,00;0,027140;0,027140
28;36607;35795;24862;2736;145518,92;118520,35;43655,68;291037,84;0.00;0.00;0,308323;0,125974;0,527594;0,214277;0;0;0,00;817,89;4522,49;0,027360;0,00;0,027360;0,027360
29;40310;33886;23227;2577;148566,23;121184,80;44569,87;297132,46;0.00;0.00;0,310330;0,164954;0,537821;0,200102;0;0;0,00;890,90;4661,36;0,025770;0,00;0,025770;0,025770
30;39074;34826;23517;2583;147088,22;120159,50;44126,47;294176,45;0.00;0.00;0,309149;0,191417;0,534631;0,203755;0;0;0,00;863,71;4636,23;0,025830;0,00;0,025830;0,025830
