Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree
1;-0,221487;0,854000;0,132398;3,588513;5791,000000;13476381921,770079;0,359982;0,040000;0,300000;0,122229;0,010169;0,923636;0,572581;0,119718;0,031674;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
2;-0,219124;0,852180;0,125852;3,599064;5791,000000;13436521502,501616;0,366658;0,040000;0,300000;0,112425;0,013427;0,900709;0,590674;0,091413;0,032258;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
3;-0,219572;0,844720;0,131828;3,635308;5791,000000;13344074384,762451;0,385931;0,040000;0,300000;0,116001;0,015827;0,931655;0,626794;0,096491;0,042601;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
4;-0,221015;0,855630;0,128110;3,585364;5791,000000;13487428092,306340;0,371524;0,040000;0,300000;0,115978;0,012132;0,901818;0,566929;0,104121;0,035377;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
5;-0,219260;0,845870;0,128453;3,629760;5791,000000;13371449073,887306;0,386805;0,040000;0,300000;0,113966;0,014487;0,904412;0,617371;0,090848;0,045161;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
6;-0,219304;0,850010;0,126680;3,606319;5791,000000;13413527854,623343;0,348290;0,040000;0,300000;0,114822;0,011858;0,933824;0,560000;0,087432;0,045752;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
7;-0,218642;0,846650;0,127386;3,624718;5791,000000;13393934104,676792;0,374421;0,040000;0,300000;0,111609;0,015777;0,897163;0,576659;0,089481;0,040449;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
8;-0,220097;0,845290;0,133321;3,624731;5791,000000;13379938135,070776;0,375239;0,040000;0,300000;0,117930;0,015391;0,898246;0,630385;0,091939;0,046256;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
9;-0,220534;0,851240;0,131026;3,598898;5791,000000;13452657111,293375;0,363011;0,040000;0,300000;0,117423;0,013603;0,912587;0,596859;0,103064;0,041570;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
10;-0,222705;0,846420;0,144125;3,626852;5791,000000;13379841705,722826;0,365652;0,040000;0,300000;0,130041;0,014085;0,932862;0,675439;0,100667;0,054299;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
11;-0,218998;0,858320;0,120355;3,567848;5791,000000;13537646802,447210;0,365669;0,040000;0,300000;0,105997;0,014358;0,912727;0,556575;0,089888;0,041463;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
12;-0,220194;0,847270;0,133204;3,620216;5791,000000;13398304667,068756;0,368025;0,040000;0,300000;0,119377;0,013827;0,930909;0,593407;0,100137;0,026201;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
13;-0,220293;0,853330;0,127841;3,588848;5791,000000;13468426828,240906;0,369276;0,040000;0,300000;0,115666;0,012175;0,933099;0,540230;0,111806;0,037825;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
14;-0,221698;0,858070;0,129161;3,570784;5791,000000;13522065073,901117;0,362287;0,040000;0,300000;0,118066;0,011095;0,927273;0,566197;0,109375;0,033493;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
15;-0,217778;0,833050;0,135887;3,677556;5791,000000;13238132991,426120;0,402204;0,040000;0,300000;0,112938;0,022949;0,920863;0,654224;0,086638;0,043121;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
16;-0,220038;0,847040;0,131319;3,622004;5791,000000;13366935020,005095;0,372248;0,040000;0,300000;0,118923;0,012396;0,916667;0,635714;0,092742;0,043764;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
17;-0,220497;0,858700;0,124238;3,577148;5791,000000;13513504483,971075;0,366228;0,040000;0,300000;0,113727;0,010511;0,895307;0,563253;0,103886;0,040380;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
18;-0,219942;0,851690;0,127758;3,603243;5791,000000;13423578313,398600;0,372304;0,040000;0,300000;0,113718;0,014039;0,938628;0,582656;0,098282;0,042129;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
19;-0,221806;0,854740;0,134953;3,584891;5791,000000;13485782701,375334;0,353879;0,040000;0,300000;0,121478;0,013475;0,914286;0,576923;0,112846;0,048165;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
20;-0,219494;0,848990;0,129757;3,603462;5791,000000;13426090802,649204;0,361565;0,040000;0,300000;0,114573;0,015184;0,888489;0,599022;0,094426;0,047826;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
21;-0,219055;0,854950;0,125231;3,582409;5791,000000;13481890464,426373;0,347045;0,040000;0,300000;0,108397;0,016834;0,932143;0,523288;0,099502;0,042453;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
22;-0,221480;0,846640;0,137683;3,630621;5791,000000;13366907376,963120;0,373481;0,040000;0,300000;0,122687;0,014995;0,894928;0,650108;0,087483;0,065909;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
23;-0,220285;0,841080;0,135911;3,650843;5791,000000;13318001487,809967;0,393260;0,040000;0,300000;0,119955;0,015956;0,914815;0,647917;0,087013;0,069414;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
24;-0,219973;0,854920;0,127451;3,583687;5791,000000;13477485002,200935;0,356307;0,040000;0,300000;0,112541;0,014910;0,928315;0,531335;0,109343;0,028777;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
25;-0,222120;0,855580;0,134825;3,586544;5791,000000;13470323784,887758;0,351316;0,040000;0,300000;0,123538;0,011287;0,928315;0,588542;0,115244;0,032110;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
26;-0,220473;0,851010;0,131352;3,607005;5791,000000;13432599374,182549;0,376901;0,040000;0,300000;0,115887;0,015465;0,896797;0,577608;0,107958;0,046117;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
27;-0,220239;0,845680;0,134340;3,633822;5791,000000;13382538440,517830;0,387330;0,040000;0,300000;0,117499;0,016841;0,890511;0,653670;0,097411;0,049438;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
28;-0,220845;0,854330;0,130950;3,586452;5791,000000;13477804960,100650;0,360326;0,040000;0,300000;0,116445;0,014505;0,924731;0,598446;0,099488;0,037383;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
29;-0,223282;0,855190;0,140225;3,591573;5791,000000;13453684287,073833;0,371597;0,040000;0,300000;0,124872;0,015353;0,926056;0,622378;0,104106;0,030660;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
30;-0,218929;0,851800;0,124118;3,599222;5791,000000;13435128542,370792;0,383050;0,040000;0,300000;0,108604;0,015515;0,907143;0,537234;0,102654;0,029680;0,000000;0,000000;2250,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000
