Month;Inflation_mean;Inflation_std;Inflation_p05;Inflation_p95;Unemployment_mean;Unemployment_std;Unemployment_p05;Unemployment_p95;TotalAdoption_mean;TotalAdoption_std;TotalAdoption_p05;TotalAdoption_p95;ExRate_mean;ExRate_std;ExRate_p05;ExRate_p95;MarketWage_mean;MarketWage_std;MarketWage_p05;MarketWage_p95;GovDebt_mean;GovDebt_std;GovDebt_p05;GovDebt_p95;NPL_mean;NPL_std;NPL_p05;NPL_p95;RefRate_mean;RefRate_std;RefRate_p05;RefRate_p95;PriceLevel_mean;PriceLevel_std;PriceLevel_p05;PriceLevel_p95;AutoRatio_mean;AutoRatio_std;AutoRatio_p05;AutoRatio_p95;HybridRatio_mean;HybridRatio_std;HybridRatio_p05;HybridRatio_p95;BPO_Auto_mean;BPO_Auto_std;BPO_Auto_p05;BPO_Auto_p95;Manuf_Auto_mean;Manuf_Auto_std;Manuf_Auto_p05;Manuf_Auto_p95;Retail_Auto_mean;Retail_Auto_std;Retail_Auto_p05;Retail_Auto_p95;Health_Auto_mean;Health_Auto_std;Health_Auto_p05;Health_Auto_p95;Public_Auto_mean;Public_Auto_std;Public_Auto_p05;Public_Auto_p95;Agri_Auto_mean;Agri_Auto_std;Agri_Auto_p05;Agri_Auto_p95;EffectiveBDP_mean;EffectiveBDP_std;EffectiveBDP_p05;EffectiveBDP_p95;BPO_Sigma_mean;BPO_Sigma_std;BPO_Sigma_p05;BPO_Sigma_p95;Manuf_Sigma_mean;Manuf_Sigma_std;Manuf_Sigma_p05;Manuf_Sigma_p95;Retail_Sigma_mean;Retail_Sigma_std;Retail_Sigma_p05;Retail_Sigma_p95;Health_Sigma_mean;Health_Sigma_std;Health_Sigma_p05;Health_Sigma_p95;Public_Sigma_mean;Public_Sigma_std;Public_Sigma_p05;Public_Sigma_p95;Agri_Sigma_mean;Agri_Sigma_std;Agri_Sigma_p05;Agri_Sigma_p95;MeanDegree_mean;MeanDegree_std;MeanDegree_p05;MeanDegree_p95
68;-0,217695;0,002739;-0,222861;-0,213738;0,361473;0,018991;0,325810;0,394900;0,407351;0,007394;0,391358;0,420061;4,225822;0,017425;4,193990;4,254258;6059,735796;66,149711;5943,550658;6186,794083;2457339884,947629;45141320,244745;2382692869,028761;2549671466,866296;0,006123;0,001227;0,005021;0,007538;0,040000;0,000000;0,040000;0,040000;0,575709;0,017090;0,544315;0,607336;0,102239;0,010486;0,085980;0,122634;0,305112;0,008564;0,291408;0,321148;0,872142;0,019605;0,839416;0,906137;0,804339;0,013748;0,778581;0,824561;0,563106;0,012198;0,544101;0,584880;0,064816;0,013609;0,045455;0,084459;0,000833;0,000552;0,000000;0,001364;0,000125;0,000375;0,000000;0,001250;1750,000000;0,000000;1750,000000;1750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
69;-0,218103;0,002722;-0,223203;-0,214236;0,371893;0,018846;0,336160;0,404560;0,408780;0,007359;0,392722;0,421835;4,214956;0,017711;4,182575;4,244018;6023,011578;64,332382;5910,813581;6146,918957;2585342865,322817;44985711,731025;2510861146,594141;2677618913,753624;0,005916;0,001175;0,004774;0,007122;0,040000;0,000000;0,040000;0,040000;0,565203;0,016885;0,534154;0,596604;0,102433;0,010499;0,086082;0,122939;0,306347;0,008690;0,293476;0,322271;0,875415;0,019796;0,839416;0,909091;0,809343;0,013189;0,789093;0,827810;0,564329;0,012361;0,545229;0,586824;0,065208;0,013744;0,045455;0,084459;0,000833;0,000588;0,000000;0,001818;0,000125;0,000375;0,000000;0,001250;1750,000000;0,000000;1750,000000;1750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
70;-0,218488;0,002691;-0,223501;-0,214672;0,382108;0,018329;0,345780;0,413410;0,410003;0,007324;0,394230;0,422681;4,203998;0,017992;4,171120;4,233951;5987,531022;62,319508;5879,746345;6108,916246;2713061302,009155;44848879,631170;2638691075,129832;2805284498,474564;0,005840;0,001219;0,004698;0,008052;0,040000;0,000000;0,040000;0,040000;0,554872;0,016677;0,524175;0,586038;0,102603;0,010490;0,086388;0,123168;0,307400;0,008850;0,294393;0,323323;0,878105;0,019299;0,843066;0,912281;0,814030;0,013226;0,793035;0,831059;0,565253;0,012263;0,545906;0,587956;0,065552;0,013659;0,045455;0,084459;0,000849;0,000629;0,000000;0,001818;0,000042;0,000224;0,000000;0,000000;1750,000000;0,000000;1750,000000;1750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
71;-0,218845;0,002656;-0,223846;-0,215128;0,392030;0,017794;0,357420;0,423950;0,410961;0,007310;0,395290;0,423292;4,192954;0,018234;4,159607;4,223550;5953,345117;60,173232;5849,484467;6071,060513;2840508992,413896;44704065,487166;2766200972,056842;2932579092,458169;0,005750;0,001212;0,004497;0,007832;0,040000;0,000000;0,040000;0,040000;0,544718;0,016468;0,514362;0,575635;0,102845;0,010498;0,086592;0,123498;0,308116;0,008937;0,294597;0,323730;0,880219;0,019023;0,849123;0,912281;0,817707;0,013324;0,795664;0,835072;0,565929;0,012210;0,547732;0,588182;0,066341;0,014037;0,045455;0,084459;0,000818;0,000603;0,000000;0,001364;0,000083;0,000312;0,000000;0,001250;1750,000000;0,000000;1750,000000;1750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
72;-0,219176;0,002627;-0,224194;-0,215544;0,401644;0,017475;0,367750;0,434190;0,411918;0,007331;0,396553;0,424338;4,181877;0,018443;4,148219;4,213173;5920,480880;58,111024;5819,124247;6034,452018;2967682962,176446;44567763,039369;2893375010,072903;3059529400,519970;0,005607;0,001127;0,004556;0,007600;0,040000;0,000000;0,040000;0,040000;0,534736;0,016259;0,504717;0,565290;0,103126;0,010543;0,086814;0,124045;0,308792;0,009128;0,294735;0,324644;0,883873;0,019002;0,849123;0,916667;0,821350;0,013276;0,802234;0,837500;0,566570;0,012235;0,547958;0,588861;0,066676;0,014264;0,045455;0,084459;0,000834;0,000622;0,000000;0,001818;0,000083;0,000312;0,000000;0,001250;1750,000000;0,000000;1750,000000;1750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
73;-0,219487;0,002609;-0,224527;-0,215923;0,411276;0,017544;0,377530;0,444040;0,412658;0,007324;0,397960;0,425239;4,170696;0,018662;4,136630;4,202666;5888,710859;56,422219;5789,027736;5999,360473;3094564795,630259;44417105,999794;3020252092,746428;3186142555,945870;0,005477;0,001074;0,004314;0,007342;0,040000;0,000000;0,040000;0,040000;0,524926;0,016054;0,495241;0,555077;0,103319;0,010563;0,086917;0,124262;0,309339;0,009343;0,295376;0,325219;0,886113;0,018507;0,849123;0,916667;0,824159;0,013100;0,805298;0,841519;0,567089;0,012275;0,549312;0,589088;0,066956;0,014316;0,045455;0,086149;0,000894;0,000659;0,000000;0,001819;0,000083;0,000312;0,000000;0,001250;1750,000000;0,000000;1750,000000;1750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
74;-0,219781;0,002598;-0,224816;-0,216264;0,420890;0,017725;0,387370;0,453510;0,413311;0,007308;0,398674;0,425805;4,159456;0,018901;4,124977;4,191969;5857,871707;55,121738;5759,795462;5966,042425;3221141470,621551;44253122,019966;3146860138,808511;3312416785,519963;0,005621;0,001229;0,004151;0,008789;0,040000;0,000000;0,040000;0,040000;0,515285;0,015851;0,485935;0,545036;0,103480;0,010573;0,087121;0,124236;0,309831;0,009530;0,295760;0,325724;0,888475;0,019032;0,849123;0,916667;0,827040;0,012676;0,806494;0,842894;0,567412;0,012287;0,549989;0,589569;0,067296;0,014144;0,045455;0,086149;0,000909;0,000654;0,000000;0,001818;0,000083;0,000312;0,000000;0,001250;1750,000000;0,000000;1750,000000;1750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
75;-0,220068;0,002588;-0,225093;-0,216599;0,430497;0,017769;0,397380;0,463320;0,413916;0,007204;0,400143;0,426562;4,148207;0,019132;4,113391;4,181281;5827,817790;54,045197;5731,014916;5934,026255;3347425658,973100;44097560,516850;3273185521,462737;3438380328,332702;0,005806;0,001265;0,004485;0,008517;0,040000;0,000000;0,040000;0,040000;0,505809;0,015649;0,476794;0,535163;0,103710;0,010576;0,087427;0,124452;0,310206;0,009729;0,295216;0,326266;0,891417;0,018003;0,854015;0,919298;0,829539;0,012238;0,808355;0,845699;0,567786;0,012203;0,550689;0,590301;0,067468;0,014252;0,045455;0,086149;0,000924;0,000679;0,000000;0,001818;0,000083;0,000312;0,000000;0,001250;1750,000000;0,000000;1750,000000;1750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
76;-0,220355;0,002582;-0,225353;-0,216906;0,440327;0,017770;0,405820;0,472830;0,414353;0,007171;0,400694;0,426794;4,136862;0,019324;4,101761;4,170161;5798,268024;53,127167;5702,832077;5903,029275;3473417787,541118;43969138,122219;3399271019,034583;3564103951,034567;0,005962;0,001363;0,004591;0,008887;0,040000;0,000000;0,040000;0,040000;0,496495;0,015450;0,467816;0,525457;0,103846;0,010615;0,087427;0,124719;0,310506;0,009856;0,294688;0,326366;0,892943;0,016800;0,858156;0,919298;0,831649;0,011929;0,809682;0,846711;0,567973;0,012091;0,551039;0,590435;0,067928;0,014551;0,045455;0,087838;0,000909;0,000684;0,000000;0,001818;0,000083;0,000312;0,000000;0,001250;1750,000000;0,000000;1750,000000;1750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
77;-0,220622;0,002567;-0,225577;-0,217254;0,449608;0,017387;0,416190;0,481430;0,414705;0,007155;0,401551;0,427231;4,125508;0,019549;4,089968;4,159300;5769,539137;52,071298;5675,752749;5872,194211;3599110912,522625;43870032,373218;3524990965,584094;3689584983,885053;0,006492;0,001673;0,004638;0,009979;0,040000;0,000000;0,040000;0,040000;0,487344;0,015250;0,459001;0,515909;0,104015;0,010587;0,087938;0,124770;0,310690;0,009999;0,294605;0,326568;0,895313;0,016387;0,861702;0,919298;0,833400;0,012043;0,810219;0,848684;0,568123;0,012049;0,551389;0,590517;0,068269;0,014638;0,045455;0,087838;0,000879;0,000704;0,000000;0,001818;0,000042;0,000224;0,000000;0,000000;1750,000000;0,000000;1750,000000;1750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
78;-0,220879;0,002544;-0,225762;-0,217608;0,458918;0,017014;0,426160;0,489660;0,414901;0,007216;0,402082;0,427449;4,114118;0,019752;4,078450;4,148579;5741,456372;50,937749;5649,775964;5841,886643;3724537543,079370;43791365,230198;3650377689,611479;3814757945,441619;0,007083;0,001981;0,004385;0,010438;0,040000;0,000000;0,040000;0,040000;0,478352;0,015050;0,450349;0,506518;0,104199;0,010620;0,088142;0,124936;0,310701;0,010257;0,294346;0,326633;0,896730;0,016391;0,861702;0,920578;0,834752;0,012036;0,810883;0,851583;0,568165;0,012055;0,551459;0,590919;0,068550;0,014886;0,045455;0,087838;0,000819;0,000658;0,000000;0,001818;0,000042;0,000224;0,000000;0,000000;1750,000000;0,000000;1750,000000;1750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
79;-0,221112;0,002518;-0,225922;-0,217902;0,467824;0,016684;0,435830;0,497990;0,414901;0,007157;0,402593;0,427229;4,102688;0,019934;4,067010;4,137419;5714,180527;49,789821;5624,575703;5812,128478;3849697922,304502;43735333,694831;3775464903,502046;3939672641,408747;0,007999;0,002225;0,004688;0,011734;0,040000;0,000000;0,040000;0,040000;0,469519;0,014852;0,441857;0,497291;0,104366;0,010608;0,088392;0,125115;0,310535;0,010412;0,293539;0,326320;0,897893;0,016844;0,864469;0,920578;0,835795;0,011724;0,810883;0,851876;0,567954;0,011981;0,551685;0,590909;0,068618;0,015025;0,045455;0,089527;0,000773;0,000612;0,000000;0,002273;0,000000;0,000000;0,000000;0,000000;1750,000000;0,000000;1750,000000;1750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
80;-0,221324;0,002492;-0,226082;-0,218162;0,476463;0,016304;0,446520;0,506200;0,414827;0,007133;0,402697;0,426702;4,091201;0,020110;4,055202;4,126229;5687,728147;48,608085;5600,061552;5782,033277;3974600419,104636;43686761,981160;3900309542,598162;4064394734,941734;0,008611;0,002495;0,005115;0,013226;0,040000;0,000000;0,040000;0,040000;0,460842;0,014654;0,433518;0,488221;0,104530;0,010616;0,088614;0,125385;0,310297;0,010534;0,292668;0,325598;0,898838;0,017567;0,864469;0,925000;0,836693;0,011646;0,811546;0,853193;0,567692;0,011995;0,550771;0,590712;0,068733;0,014807;0,045455;0,089527;0,000788;0,000621;0,000000;0,002273;0,000000;0,000000;0,000000;0,000000;1750,000000;0,000000;1750,000000;1750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
81;-0,221524;0,002482;-0,226324;-0,218375;0,485074;0,016185;0,455620;0,515870;0,414616;0,007080;0,402923;0,426631;4,079688;0,020285;4,043545;4,115035;5661,942470;47,586657;5575,083038;5753,065290;4099228637,948906;43648537,589868;4024880086,815010;4188855755,104556;0,009792;0,002791;0,005752;0,015087;0,040000;0,000000;0,040000;0,040000;0,452319;0,014459;0,425321;0,479305;0,104673;0,010661;0,088734;0,125734;0,309944;0,010759;0,291525;0,324869;0,899664;0,016970;0,868794;0,925000;0,837458;0,011486;0,812500;0,853193;0,567281;0,011902;0,550942;0,590339;0,068854;0,014956;0,045455;0,089527;0,000697;0,000584;0,000000;0,001819;0,000000;0,000000;0,000000;0,000000;1750,000000;0,000000;1750,000000;1750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
82;-0,221711;0,002485;-0,226582;-0,218550;0,493350;0,016223;0,463790;0,524620;0,414426;0,007031;0,403353;0,426410;4,068170;0,020471;4,031519;4,103781;5636,908703;46,803726;5550,389880;5725,630073;4223597598,432329;43611850,705044;4149151238,767322;4313202821,654227;0,011043;0,003341;0,005947;0,017467;0,040000;0,000000;0,040000;0,040000;0,443948;0,014268;0,417269;0,470542;0,104847;0,010709;0,088855;0,126229;0,309578;0,010955;0,290016;0,324247;0,899904;0,016702;0,868794;0,925000;0,838174;0,011430;0,814543;0,854029;0,567010;0,011923;0,550250;0,589685;0,068756;0,014739;0,045455;0,089376;0,000652;0,000572;0,000000;0,001365;0,000000;0,000000;0,000000;0,000000;1750,000000;0,000000;1750,000000;1750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
83;-0,221826;0,002361;-0,226093;-0,218695;0,501844;0,016555;0,472450;0,534950;0,414047;0,007057;0,402906;0,425998;4,056652;0,020658;4,019578;4,092680;5613,870702;43,609000;5541,000000;5699,047117;4347684006,850052;43568771,206142;4273140953,298190;4437328509,674884;0,012902;0,004104;0,007129;0,021515;0,040000;0,000000;0,040000;0,040000;0,435734;0,014064;0,409447;0,461932;0,105057;0,010773;0,089299;0,126468;0,308990;0,011116;0,288579;0,323889;0,900253;0,016929;0,868794;0,925000;0,839050;0,011481;0,816600;0,854594;0,566440;0,012000;0,549556;0,588652;0,068933;0,014413;0,045455;0,089376;0,000591;0,000514;0,000000;0,001365;0,000000;0,000000;0,000000;0,000000;1750,000000;0,000000;1750,000000;1750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
84;-0,221885;0,002161;-0,225329;-0,218850;0,510451;0,016894;0,481890;0,544560;0,413458;0,007064;0,402641;0,425774;4,045135;0,020789;4,007962;4,081400;5592,906804;38,290571;5541,000000;5672,587581;4471498792,323202;43488286,632802;4396890124,426896;4561051292,044499;0,015519;0,006147;0,007831;0,027654;0,040000;0,000000;0,040000;0,040000;0,427673;0,013848;0,401820;0,453469;0,105339;0,010906;0,089474;0,127452;0,308118;0,011617;0,285401;0,323345;0,900849;0,016640;0,872340;0,928571;0,839735;0,011632;0,818548;0,854401;0,565601;0,012059;0,549190;0,588438;0,069109;0,014277;0,045455;0,089679;0,000576;0,000550;0,000000;0,001365;0,000000;0,000000;0,000000;0,000000;1750,000000;0,000000;1750,000000;1750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
85;-0,221927;0,002043;-0,225060;-0,218994;0,519318;0,017671;0,490510;0,554060;0,412499;0,007362;0,400656;0,426194;4,033571;0,020934;3,996092;4,069970;5573,602098;32,759418;5541,000000;5646,815881;4595051045,450168;43412641,319892;4520365101,764422;4684460817,651353;0,019096;0,009142;0,008778;0,037085;0,040000;0,000000;0,040000;0,040000;0,419762;0,013631;0,394327;0,445159;0,105651;0,011117;0,089502;0,128153;0,306848;0,012683;0,282474;0,322584;0,901210;0,016467;0,872340;0,928571;0,840404;0,011626;0,820392;0,855622;0,564193;0,012613;0,548313;0,589047;0,069174;0,014344;0,045455;0,089831;0,000561;0,000547;0,000000;0,001364;0,000000;0,000000;0,000000;0,000000;1750,000000;0,000000;1750,000000;1750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
86;-0,221802;0,001924;-0,224755;-0,219130;0,528365;0,018534;0,498800;0,565520;0,410787;0,008091;0,399918;0,425582;4,021989;0,021065;3,984223;4,058647;5558,816470;25,164467;5541,000000;5621,805004;4718323440,864537;43340141,171662;4643535097,819081;4807594584,437343;0,024572;0,013794;0,009789;0,051591;0,040000;0,000000;0,040000;0,040000;0,412014;0,013403;0,386970;0,436999;0,106063;0,011438;0,089715;0,129891;0,304724;0,014736;0,277049;0,322194;0,901803;0,016924;0,872340;0,929825;0,840882;0,011420;0,820286;0,855904;0,561658;0,013881;0,542357;0,588426;0,068962;0,014246;0,045455;0,091062;0,000485;0,000537;0,000000;0,001364;0,000000;0,000000;0,000000;0,000000;1750,000000;0,000000;1750,000000;1750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
87;-0,221493;0,001828;-0,224476;-0,218884;0,537891;0,019979;0,506970;0,578950;0,408365;0,009622;0,392309;0,425036;4,010432;0,021225;3,972125;4,047308;5549,762429;16,236040;5541,000000;5597,451345;4841295567,588459;43297972,969008;4766402947,834640;4930623118,379337;0,032077;0,019071;0,011226;0,070962;0,040000;0,000000;0,040000;0,040000;0,404435;0,013177;0,379738;0,428979;0,106581;0,011805;0,089845;0,131354;0,301784;0,017409;0,265550;0,321660;0,902516;0,016561;0,875887;0,929825;0,841253;0,011596;0,818557;0,856858;0,558010;0,016354;0,535437;0,587213;0,068906;0,014141;0,045455;0,089527;0,000455;0,000538;0,000000;0,001364;0,000000;0,000000;0,000000;0,000000;1750,000000;0,000000;1750,000000;1750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
88;-0,221174;0,001837;-0,224473;-0,218542;0,547811;0,021692;0,515670;0,594170;0,404486;0,012030;0,383940;0,421250;3,998887;0,021409;3,960001;4,036010;5543,741321;8,760864;5541,000000;5573,250205;4963999410,326075;43321582,952666;4889039961,745104;5053586280,004269;0,043112;0,025902;0,013605;0,098102;0,040000;0,000000;0,040000;0,040000;0,397006;0,012961;0,372635;0,421101;0,107287;0,012246;0,089974;0,132939;0,297199;0,020892;0,252694;0,320869;0,903105;0,016552;0,875887;0,929825;0,840992;0,011587;0,817301;0,857047;0,552029;0,020136;0,518372;0,582345;0,068593;0,014183;0,045608;0,088083;0,000349;0,000465;0,000000;0,001364;0,000000;0,000000;0,000000;0,000000;1750,000000;0,000000;1750,000000;1750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
89;-0,220796;0,001872;-0,224542;-0,218260;0,558625;0,024106;0,524510;0,610070;0,399006;0,015274;0,372338;0,419756;3,987298;0,021595;3,947811;4,024551;5541,743921;2,894780;5541,000000;5549,080133;5086460485,540525;43497431,996829;5011530963,579956;5176767843,558324;0,057331;0,033435;0,017076;0,124178;0,040000;0,000000;0,040000;0,040000;0,389732;0,012772;0,365657;0,413364;0,108250;0,012891;0,090111;0,136030;0,290756;0,025184;0,237076;0,319797;0,903105;0,016552;0,875887;0,929825;0,840851;0,011975;0,813822;0,858099;0,543374;0,025576;0,498339;0,576263;0,068417;0,014359;0,045918;0,090592;0,000288;0,000447;0,000000;0,001364;0,000000;0,000000;0,000000;0,000000;1750,000000;0,000000;1750,000000;1750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
90;-0,220516;0,002015;-0,224694;-0,217924;0,570723;0,026887;0,533050;0,627760;0,391885;0,019005;0,358048;0,418133;3,975692;0,021888;3,935443;4,013278;5541,000000;0,000000;5541,000000;5541,000000;5208769900,269658;43884464,203395;5133641307,469502;5300238476,415496;0,075193;0,041565;0,025283;0,157896;0,040000;0,000000;0,040000;0,040000;0,382594;0,012599;0,358800;0,405805;0,109411;0,013546;0,090354;0,138029;0,282474;0,029904;0,217973;0,318668;0,903945;0,016398;0,879121;0,929825;0,839774;0,012188;0,812723;0,857431;0,531986;0,031799;0,473385;0,572780;0,068055;0,013956;0,046154;0,091388;0,000243;0,000403;0,000000;0,001364;0,000000;0,000000;0,000000;0,000000;1750,000000;0,000000;1750,000000;1750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
91;-0,220331;0,002193;-0,224884;-0,217625;0,583833;0,030000;0,542270;0,647120;0,382795;0,022613;0,341514;0,414416;3,964013;0,022260;3,922759;4,001948;5541,000000;0,000000;5541,000000;5541,000000;5331028598,787890;44527635,372622;5255358108,579108;5424167615,732485;0,096898;0,047223;0,038620;0,186735;0,040000;0,000000;0,040000;0,040000;0,375585;0,012439;0,352062;0,398462;0,110821;0,014182;0,090484;0,140451;0,271974;0,034333;0,198376;0,315680;0,904302;0,016697;0,879121;0,932143;0,838493;0,012770;0,809350;0,856560;0,517183;0,038512;0,443240;0,568524;0,067375;0,013755;0,046552;0,090265;0,000197;0,000346;0,000000;0,000910;0,000000;0,000000;0,000000;0,000000;1750,000000;0,000000;1750,000000;1750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
