Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree;IoFlows;IoGdpRatio
18;-0,226337;0,871450;0,143547;3,632343;6166,000000;20096099792,014070;0,370517;0,040000;0,300000;0,135266;0,008282;0,946619;0,581538;0,131134;0,036269;0,000000;0,000000;3000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
19;-0,224809;0,870030;0,141136;3,628620;6166,000000;20118747576,099957;0,360305;0,040000;0,300000;0,130909;0,010227;0,907063;0,562310;0,143446;0,046632;0,000000;0,000000;3000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
20;-0,224248;0,866490;0,139105;3,646596;6166,000000;20084041386,444520;0,372419;0,040000;0,300000;0,129757;0,009348;0,894737;0,620690;0,122319;0,041872;0,000000;0,000000;3000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
21;-0,229448;0,881910;0,154175;3,588248;6166,000000;20216960724,369408;0,343257;0,040000;0,300000;0,144618;0,009557;0,929825;0,620939;0,162551;0,049046;0,000000;0,000000;3000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
22;-0,229256;0,873170;0,158397;3,615882;6166,000000;20152028750,855133;0,374101;0,040000;0,300000;0,147216;0,011181;0,901099;0,625731;0,172352;0,070529;0,000000;0,000000;3000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
23;-0,223038;0,856360;0,144506;3,682144;6166,000000;19977784830,017567;0,374736;0,040000;0,300000;0,131313;0,013193;0,930909;0,583732;0,126081;0,064039;0,000000;0,000000;3000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
24;-0,226961;0,878290;0,143726;3,607465;6166,000000;20171121611,719604;0,359054;0,040000;0,300000;0,133025;0,010700;0,931159;0,554054;0,146814;0,030220;0,000000;0,000000;3000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
25;-0,225194;0,875280;0,138196;3,613915;6166,000000;20168788580,082863;0,367470;0,040000;0,300000;0,127639;0,010557;0,926740;0,527027;0,136775;0,042781;0,000000;0,000000;3000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
26;-0,226681;0,870380;0,148080;3,626696;6166,000000;20120457293,332085;0,370199;0,040000;0,300000;0,138940;0,009141;0,905455;0,609329;0,142496;0,054545;0,000000;0,000000;3000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
27;-0,225330;0,858680;0,150872;3,679085;6166,000000;20019892069,870552;0,375037;0,040000;0,300000;0,137844;0,013028;0,902174;0,678744;0,129717;0,053991;0,000000;0,000000;3000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
28;-0,229157;0,882340;0,152376;3,584622;6166,000000;20243710745,434010;0,357626;0,040000;0,300000;0,139301;0,013075;0,925926;0,600000;0,164824;0,042614;0,000000;0,000000;3000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
29;-0,229964;0,881210;0,153846;3,596770;6166,000000;20200143649,007698;0,363159;0,040000;0,300000;0,143672;0,010174;0,924731;0,630225;0,146771;0,044693;0,000000;0,000000;3000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
30;-0,228717;0,877700;0,152111;3,599718;6166,000000;20173113891,208460;0,375821;0,040000;0,300000;0,141194;0,010917;0,900356;0,587838;0,165448;0,054913;0,000000;0,000000;3000,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
