Seed;HH_Employed;HH_Unemployed;HH_Retraining;HH_Bankrupt;MeanSavings;MedianSavings;P10Savings;P90Savings;MeanDebt;TotalDebt;Gini_Individual;Gini_Wealth;MeanSkill;MeanHealthPenalty;RetrainingAttempts;RetrainingSuccesses;ConsumptionP10;ConsumptionP50;ConsumptionP90;BankruptcyRate;MeanMonthsToRuin;PovertyRate_50pct;PovertyRate_30pct
11;59692;13336;8414;18558;97823,75;75584,11;29347,12;195647,49;0.00;0.00;0,499786;0,163197;0,639911;0,061609;0;0;0,00;962,06;3792,51;0,185580;0,00;0,403080;0,403080
12;61522;13344;7894;17240;99798,95;78353,96;29939,68;199597,90;0.00;0.00;0,484948;0,110945;0,644398;0,055034;0;0;0,00;1068,06;3841,78;0,172400;0,00;0,384780;0,384780
13;59833;14078;8349;17740;99371,51;78220,40;29811,45;198743,03;0.00;0.00;0,497839;0,077332;0,640809;0,058631;0;0;0,00;971,40;3820,16;0,177400;0,00;0,401670;0,401670
14;60368;13450;8090;18092;98543,72;76789,16;29563,12;197087,44;0.00;0.00;0,494162;0,116986;0,642061;0,057789;0;0;0,00;999,71;3834,85;0,180920;0,00;0,396320;0,396320
15;64904;12723;7094;15279;104835,01;83251,34;31450,50;209670,02;0.00;0.00;0,458531;0,132220;0,647908;0,045913;0;0;0,00;1245,96;3882,61;0,152790;0,00;0,350960;0,350960
16;60386;14093;8212;17309;99735,69;78107,18;29920,71;199471,38;0.00;0.00;0,494039;0,200225;0,640284;0,057157;0;0;0,00;1001,23;3830,39;0,173090;0,00;0,396140;0,396140
17;58685;13764;8816;18735;97222,03;75743,71;29166,61;194444,05;0.00;0.00;0,506856;0,181776;0,639623;0,063658;0;0;0,00;909,75;3788,26;0,187350;0,00;0,413150;0,413150
18;60305;14055;8385;17255;99309,67;77857,91;29792,90;198619,35;0.00;0.00;0,494090;0,131947;0,641013;0,057416;0;0;0,00;1001,84;3836,27;0,172550;0,00;0,396950;0,396950
19;58812;14282;8473;18433;97899,75;76411,67;29369,92;195799,50;0.00;0.00;0,505718;0,157967;0,641129;0,061691;0;0;0,00;912,61;3803,19;0,184330;0,00;0,411880;0,411880
20;58989;13503;8563;18945;96508,95;74929,99;28952,68;193017,89;0.00;0.00;0,505285;0,095134;0,639328;0,063127;0;0;0,00;926,45;3804,34;0,189450;0,00;0,410110;0,410110
21;59273;13397;8521;18809;96676,51;74945,34;29002,95;193353,02;0.00;0.00;0,502774;0,099448;0,637769;0,063218;0;0;0,00;941,44;3800,07;0,188090;0,00;0,407270;0,407270
22;61233;13290;7933;17544;99537,22;78327,65;29861,17;199074,44;0.00;0.00;0,487392;0,172959;0,643198;0,054979;0;0;0,00;1057,11;3838,14;0,175440;0,00;0,387670;0,387670
23;60697;14089;8182;17032;101464,99;79793,36;30439,50;202929,98;0.00;0.00;0,491123;0,150183;0,643070;0,056120;0;0;0,00;1023,01;3831,53;0,170320;0,00;0,393030;0,393030
24;58509;13649;8696;19146;95708,90;73675,45;28712,67;191417,81;0.00;0.00;0,509527;0,126817;0,636296;0,066444;0;0;0,00;890,48;3797,41;0,191460;0,00;0,414910;0,414910
25;59618;13707;8468;18207;97971,82;76181,47;29391,55;195943,64;0.00;0.00;0,500310;0,117670;0,640428;0,060602;0;0;0,00;962,20;3820,50;0,182070;0,00;0,403820;0,403820
26;59304;13960;8523;18213;98072,53;76463,73;29421,76;196145,05;0.00;0.00;0,502415;0,162873;0,640130;0,060412;0;0;0,00;936,10;3808,73;0,182130;0,00;0,406960;0,406960
27;62128;13287;7897;16688;102433,09;80218,50;30729,93;204866,18;0.00;0.00;0,480745;0,127647;0,643719;0,052468;0;0;0,00;1099,40;3850,77;0,166880;0,00;0,378720;0,378720
28;58279;14222;8582;18917;96520,48;74953,73;28956,14;193040,95;0.00;0.00;0,510818;0,114053;0,637395;0,064091;0;0;0,00;875,07;3801,45;0,189170;0,00;0,417210;0,417210
29;58973;13826;8653;18548;97738,83;76094,08;29321,65;195477,66;0.00;0.00;0,505042;0,154989;0,639881;0,060246;0;0;0,00;924,07;3800,75;0,185480;0,00;0,410270;0,410270
30;59877;13526;8295;18302;97599,10;76112,46;29279,73;195198,20;0.00;0.00;0,498308;0,183658;0,640060;0,060982;0;0;0,00;972,52;3826,64;0,183020;0,00;0,401230;0,401230
