Seed;HH_Employed;HH_Unemployed;HH_Retraining;HH_Bankrupt;MeanSavings;MedianSavings;P10Savings;P90Savings;MeanDebt;TotalDebt;Gini_Individual;Gini_Wealth;MeanSkill;MeanHealthPenalty;RetrainingAttempts;RetrainingSuccesses;ConsumptionP10;ConsumptionP50;ConsumptionP90;BankruptcyRate;MeanMonthsToRuin;PovertyRate_50pct;PovertyRate_30pct
11;19366;44501;33880;2253;177808,64;146863,19;53342,59;355617,28;0.00;0.00;0,188207;0,181304;0,495166;0,268173;0;0;778,20;1881,61;3935,60;0,022530;0,00;0,022530;0,022530
12;21416;43865;32378;2341;180477,73;149649,28;54143,32;360955,46;0.00;0.00;0,193808;0,133048;0,506603;0,251386;0;0;791,19;1919,96;4208,98;0,023410;0,00;0,023410;0,023410
13;22705;43380;31643;2272;180834,22;150170,23;54250,27;361668,44;0.00;0.00;0,196774;0,096553;0,506192;0,250797;0;0;793,91;1938,89;4361,03;0,022720;0,00;0,022720;0,022720
14;21201;43918;32583;2298;179672,95;148724,02;53901,88;359345,90;0.00;0.00;0,193066;0,138318;0,504333;0,255583;0;0;792,88;1914,16;4204,49;0,022980;0,00;0,022980;0,022980
15;25509;42187;30133;2171;183001,38;152300,14;54900,41;366002,76;0.00;0.00;0,202212;0,154327;0,513548;0,239624;0;0;817,05;1980,35;4648,75;0,021710;0,00;0,021710;0,021710
16;22190;43783;31744;2283;180706,44;149895,26;54211,93;361412,89;0.00;0.00;0,195165;0,213747;0,507330;0,249057;0;0;800,42;1938,61;4326,31;0,022830;0,00;0,022830;0,022830
17;21604;43696;32339;2361;181152,52;150232,36;54345,76;362305,05;0.00;0.00;0,194681;0,197882;0,507370;0,252081;0;0;791,97;1919,73;4248,49;0,023610;0,00;0,023610;0,023610
18;20190;44252;33314;2244;177878,10;147195,28;53363,43;355756,20;0.00;0.00;0,190037;0,152716;0,499661;0,260326;0;0;789,42;1903,16;4055,00;0,022440;0,00;0,022440;0,022440
19;17920;44563;35237;2280;175238,33;144774,07;52571,50;350476,65;0.00;0.00;0,184791;0,175698;0,489836;0,277345;0;0;775,03;1853,75;3695,55;0,022800;0,00;0,022800;0,022800
20;21425;43679;32559;2337;179392,27;148899,50;53817,68;358784,55;0.00;0.00;0,194215;0,116255;0,503882;0,255486;0;0;788,79;1921,84;4214,71;0,023370;0,00;0,023370;0,023370
21;18758;44024;34987;2231;176379,96;146155,05;52913,99;352759,92;0.00;0.00;0,186953;0,119475;0,491793;0,272278;0;0;778,28;1861,97;3809,75;0,022310;0,00;0,022310;0,022310
22;20650;44255;32729;2366;178858,49;148566,47;53657,55;357716,98;0.00;0.00;0,192019;0,190800;0,502698;0,256543;0;0;787,14;1916,51;4092,67;0,023660;0,00;0,023660;0,023660
23;24635;42396;30687;2282;182488,32;151516,78;54746,50;364976,63;0.00;0.00;0,201324;0,170257;0,511690;0,243289;0;0;806,43;1971,44;4545,23;0,022820;0,00;0,022820;0,022820
24;18220;44108;35363;2309;175927,19;145569,13;52778,16;351854,37;0.00;0.00;0,186223;0,146764;0,491798;0,273468;0;0;770,10;1855,86;3721,85;0,023090;0,00;0,023090;0,023090
25;17833;44965;34869;2333;175882,46;144875,24;52764,74;351764,92;0.00;0.00;0,184528;0,138231;0,492544;0,271807;0;0;777,41;1858,30;3626,00;0,023330;0,00;0,023330;0,023330
26;19722;44026;33925;2327;177890,69;147519,27;53367,21;355781,38;0.00;0.00;0,190231;0,181441;0,497865;0,263682;0;0;782,66;1880,67;3977,49;0,023270;0,00;0,023270;0,023270
27;25490;42063;30068;2379;183464,68;151870,25;55039,41;366929,37;0.00;0.00;0,204160;0,149565;0,513283;0,238875;0;0;806,70;1980,88;4635,79;0,023790;0,00;0,023790;0,023790
28;19101;44744;33835;2320;177867,62;147358,71;53360,29;355735,24;0.00;0.00;0,187491;0,135104;0,497191;0,264261;0;0;778,46;1882,21;3873,05;0,023200;0,00;0,023200;0,023200
29;19101;44452;34228;2219;177012,97;146073,33;53103,89;354025,95;0.00;0.00;0,187169;0,173381;0,495137;0,267227;0;0;785,45;1884,07;3873,25;0,022190;0,00;0,022190;0,022190
30;19532;44583;33699;2186;178022,42;147491,07;53406,72;356044,83;0.00;0.00;0,187780;0,198860;0,498031;0,263366;0;0;788,61;1892,29;3941,68;0,021860;0,00;0,021860;0,021860
