Month;Inflation_mean;Inflation_std;Inflation_p05;Inflation_p95;Unemployment_mean;Unemployment_std;Unemployment_p05;Unemployment_p95;TotalAdoption_mean;TotalAdoption_std;TotalAdoption_p05;TotalAdoption_p95;ExRate_mean;ExRate_std;ExRate_p05;ExRate_p95;MarketWage_mean;MarketWage_std;MarketWage_p05;MarketWage_p95;GovDebt_mean;GovDebt_std;GovDebt_p05;GovDebt_p95;NPL_mean;NPL_std;NPL_p05;NPL_p95;RefRate_mean;RefRate_std;RefRate_p05;RefRate_p95;PriceLevel_mean;PriceLevel_std;PriceLevel_p05;PriceLevel_p95;AutoRatio_mean;AutoRatio_std;AutoRatio_p05;AutoRatio_p95;HybridRatio_mean;HybridRatio_std;HybridRatio_p05;HybridRatio_p95;BPO_Auto_mean;BPO_Auto_std;BPO_Auto_p05;BPO_Auto_p95;Manuf_Auto_mean;Manuf_Auto_std;Manuf_Auto_p05;Manuf_Auto_p95;Retail_Auto_mean;Retail_Auto_std;Retail_Auto_p05;Retail_Auto_p95;Health_Auto_mean;Health_Auto_std;Health_Auto_p05;Health_Auto_p95;Public_Auto_mean;Public_Auto_std;Public_Auto_p05;Public_Auto_p95;Agri_Auto_mean;Agri_Auto_std;Agri_Auto_p05;Agri_Auto_p95;EffectiveBDP_mean;EffectiveBDP_std;EffectiveBDP_p05;EffectiveBDP_p95;BPO_Sigma_mean;BPO_Sigma_std;BPO_Sigma_p05;BPO_Sigma_p95;Manuf_Sigma_mean;Manuf_Sigma_std;Manuf_Sigma_p05;Manuf_Sigma_p95;Retail_Sigma_mean;Retail_Sigma_std;Retail_Sigma_p05;Retail_Sigma_p95;Health_Sigma_mean;Health_Sigma_std;Health_Sigma_p05;Health_Sigma_p95;Public_Sigma_mean;Public_Sigma_std;Public_Sigma_p05;Public_Sigma_p95;Agri_Sigma_mean;Agri_Sigma_std;Agri_Sigma_p05;Agri_Sigma_p95;MeanDegree_mean;MeanDegree_std;MeanDegree_p05;MeanDegree_p95
48;-0,173236;0,009516;-0,182899;-0,153895;0,132330;0,009197;0,116080;0,142790;0,245060;0,013961;0,220312;0,261085;4,364272;0,005784;4,354155;4,374276;7060,726125;107,616910;6942,442367;7271,574085;-1970609886,369305;25893258,148522;-2016387218,946978;-1935467441,779090;0,012694;0,001291;0,011098;0,015453;0,040018;0,000008;0,040008;0,040038;0,812374;0,017134;0,790998;0,846613;0,071511;0,009254;0,053573;0,083798;0,173549;0,007132;0,162250;0,185118;0,643915;0,029307;0,590278;0,693380;0,509979;0,028375;0,458710;0,551282;0,320730;0,021293;0,281649;0,348539;0,033697;0,009532;0,015050;0,048495;0,000379;0,000312;0,000000;0,000909;0,000000;0,000000;0,000000;0,000000;750,000000;0,000000;750,000000;750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
49;-0,178360;0,008065;-0,186597;-0,162422;0,137543;0,009208;0,121400;0,147320;0,255270;0,014060;0,230241;0,271696;4,360116;0,006225;4,349471;4,370415;6977,652893;108,417944;6861,022882;7191,383166;-1948843364,712905;27743466,913368;-1998625811,028196;-1911687881,377428;0,012180;0,001290;0,010457;0,014776;0,040013;0,000006;0,040006;0,040027;0,799497;0,017160;0,778158;0,833843;0,073178;0,009210;0,055516;0,084947;0,182093;0,007363;0,169838;0,194599;0,661380;0,028388;0,611684;0,704626;0,527414;0,028501;0,474839;0,573171;0,336134;0,021593;0,296829;0,364454;0,034930;0,009597;0,020033;0,050083;0,000455;0,000352;0,000000;0,000909;0,000000;0,000000;0,000000;0,000000;750,000000;0,000000;750,000000;750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
50;-0,182702;0,007041;-0,190116;-0,169220;0,142529;0,009217;0,126110;0,152370;0,264778;0,014091;0,240801;0,282703;4,355447;0,006619;4,344682;4,366325;6895,822065;108,521652;6779,974991;7110,008737;-1925767342,808435;29580321,704091;-1979485071,562690;-1886692395,378893;0,011793;0,001197;0,010077;0,014164;0,040009;0,000004;0,040004;0,040019;0,786655;0,017174;0,765448;0,821078;0,074829;0,009313;0,057050;0,086577;0,189949;0,007524;0,177841;0,204073;0,678766;0,027765;0,637324;0,721254;0,544273;0,028015;0,494194;0,586384;0,350304;0,021591;0,313075;0,378512;0,035767;0,010109;0,021703;0,053333;0,000485;0,000388;0,000000;0,001364;0,000000;0,000000;0,000000;0,000000;750,000000;0,000000;750,000000;750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
51;-0,186509;0,006351;-0,193331;-0,174760;0,147272;0,009232;0,130510;0,157730;0,276550;0,016103;0,250380;0,295890;4,350766;0,006535;4,340940;4,361912;6815,886673;107,937855;6702,252069;7025,900178;-1901467376,820302;31323542,663812;-1958997083,473916;-1860761147,381617;0,011445;0,001174;0,009559;0,013462;0,040006;0,000003;0,040003;0,040013;0,773853;0,017187;0,752730;0,808328;0,076423;0,009429;0,058699;0,088983;0,200127;0,009222;0,185981;0,215046;0,695541;0,029190;0,649123;0,739286;0,564307;0,029205;0,508806;0,603725;0,368449;0,025474;0,328770;0,403695;0,036721;0,010511;0,021703;0,053512;0,000515;0,000435;0,000000;0,001364;0,000000;0,000000;0,000000;0,000000;750,000000;0,000000;750,000000;750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
52;-0,190115;0,006012;-0,196521;-0,179360;0,155099;0,012498;0,135350;0,173180;0,291177;0,018690;0,259120;0,312659;4,346365;0,006467;4,336846;4,357160;6735,775411;109,150345;6617,361345;6943,157557;-1876016976,989504;32978601,051030;-1937153847,613089;-1833669959,799471;0,011085;0,001094;0,009409;0,012953;0,040004;0,000002;0,040002;0,040009;0,761057;0,017228;0,739937;0,795595;0,078362;0,009469;0,060443;0,090476;0,212815;0,011781;0,193565;0,230302;0,711895;0,030546;0,659649;0,761404;0,589946;0,032169;0,524494;0,625325;0,391076;0,029933;0,344362;0,425963;0,037286;0,010686;0,021703;0,056856;0,000606;0,000444;0,000000;0,001364;0,000000;0,000000;0,000000;0,000000;750,000000;0,000000;750,000000;750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
53;-0,193659;0,005932;-0,199933;-0,183314;0,166610;0,016073;0,139410;0,186310;0,304406;0,020657;0,266721;0,326597;4,341068;0,006973;4,331083;4,352543;6653,198202;112,532989;6529,980411;6862,305876;-1849474925,020785;34554488,563971;-1914005931,094211;-1805495015,328682;0,010841;0,001383;0,008801;0,012614;0,040003;0,000001;0,040001;0,040006;0,748259;0,017294;0,727130;0,782895;0,079881;0,009574;0,062101;0,091767;0,224525;0,013540;0,201518;0,243895;0,724257;0,029717;0,679577;0,778947;0,614345;0,037114;0,537557;0,650773;0,411351;0,032472;0,358025;0,445446;0,037733;0,010719;0,021703;0,056856;0,000606;0,000444;0,000000;0,001364;0,000000;0,000000;0,000000;0,000000;750,000000;0,000000;750,000000;750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
54;-0,197072;0,005963;-0,203135;-0,186736;0,177895;0,019231;0,144100;0,198290;0,315888;0,020588;0,280077;0,337329;4,334877;0,007798;4,323537;4,348114;6569,351726;117,214357;6442,907041;6783,293286;-1821881614,404590;36057428,950224;-1889562335,156414;-1776245524,380071;0,010511;0,001269;0,008934;0,011961;0,040002;0,000001;0,040001;0,040004;0,735482;0,017364;0,714363;0,770239;0,081162;0,009472;0,063843;0,092893;0,234727;0,013492;0,210686;0,253631;0,735435;0,030254;0,686620;0,790210;0,635091;0,036382;0,561688;0,673338;0,429085;0,032528;0,370637;0,467898;0,038070;0,010741;0,021703;0,056856;0,000636;0,000448;0,000000;0,001364;0,000000;0,000000;0,000000;0,000000;750,000000;0,000000;750,000000;750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
55;-0,200282;0,005900;-0,205965;-0,189578;0,188691;0,020521;0,150630;0,209860;0,326996;0,018345;0,287962;0,347212;4,328085;0,008946;4,315104;4,343249;6485,584853;121,256217;6357,543677;6707,917331;-1793336218,198371;37513378,018076;-1864013679,764310;-1746145299,369261;0,010158;0,001190;0,008557;0,011660;0,040001;0,000001;0,040001;0,040003;0,722755;0,017403;0,701690;0,757588;0,082152;0,009254;0,065822;0,093715;0,244843;0,012050;0,219609;0,263590;0,745977;0,029709;0,704225;0,797203;0,655112;0,032507;0,593176;0,692059;0,446225;0,029112;0,383818;0,484903;0,038795;0,010680;0,021703;0,056856;0,000652;0,000434;0,000000;0,001364;0,000000;0,000000;0,000000;0,000000;750,000000;0,000000;750,000000;750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
56;-0,203232;0,005623;-0,208763;-0,192522;0,199820;0,018982;0,161970;0,219890;0,336100;0,016053;0,303116;0,354888;4,320423;0,010173;4,306593;4,338015;6402,478457;122,429363;6276,256123;6635,882348;-1763883256,233393;38911804,391166;-1837335760,544356;-1715130625,782469;0,009747;0,001074;0,008331;0,011109;0,040001;0,000000;0,040000;0,040002;0,710107;0,017382;0,689161;0,744872;0,082963;0,008960;0,067032;0,094242;0,253138;0,010585;0,233682;0,269555;0,756177;0,028684;0,718310;0,808511;0,671225;0,027886;0,611293;0,703297;0,460285;0,025755;0,408384;0,494476;0,039243;0,010736;0,021703;0,056856;0,000712;0,000465;0,000000;0,001364;0,000000;0,000000;0,000000;0,000000;750,000000;0,000000;750,000000;750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
57;-0,205817;0,005191;-0,211100;-0,195562;0,210042;0,017116;0,173620;0,227370;0,343476;0,014428;0,317494;0,362916;4,312020;0,011258;4,296991;4,332513;6321,536356;120,735224;6200,047141;6550,324173;-1733599455,763573;40261989,361590;-1809600226,611707;-1683340781,470511;0,009309;0,001016;0,007919;0,010434;0,040001;0,000000;0,040000;0,040002;0,697576;0,017299;0,676812;0,732149;0,083650;0,008798;0,068067;0,094856;0,259826;0,009797;0,243724;0,274655;0,764807;0,028601;0,725352;0,820423;0,685101;0,024752;0,629053;0,714932;0,471387;0,023628;0,431147;0,504517;0,039522;0,010786;0,021703;0,056856;0,000743;0,000505;0,000000;0,001364;0,000000;0,000000;0,000000;0,000000;750,000000;0,000000;750,000000;750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
58;-0,207997;0,004677;-0,212652;-0,198721;0,218767;0,015373;0,184240;0,234050;0,349783;0,013190;0,327816;0,368678;4,303099;0,012185;4,287416;4,326338;6244,494713;116,620533;6127,938113;6464,323657;-1702533203,910584;41557614,299303;-1780899634,261895;-1650818642,412875;0,008971;0,000987;0,007652;0,010428;0,040001;0,000000;0,040000;0,040001;0,685193;0,017166;0,664653;0,719470;0,084270;0,008658;0,068689;0,095306;0,265513;0,009489;0,247001;0,279627;0,778361;0,030394;0,742049;0,838028;0,697729;0,022659;0,646982;0,725311;0,480196;0,022118;0,451431;0,511181;0,039913;0,010679;0,025042;0,056856;0,000803;0,000534;0,000000;0,001818;0,000000;0,000000;0,000000;0,000000;750,000000;0,000000;750,000000;750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
59;-0,209761;0,004171;-0,214280;-0,201671;0,226448;0,013843;0,195210;0,240580;0,354793;0,012465;0,335534;0,372473;4,293562;0,012890;4,276725;4,318927;6172,427789;110,671135;6062,241714;6380,897518;-1670724481,936139;42778936,277229;-1751243161,757824;-1617697298,557768;0,008576;0,000923;0,007294;0,009925;0,040000;0,000000;0,040000;0,040001;0,672984;0,016998;0,652689;0,706890;0,084713;0,008617;0,068906;0,096027;0,270080;0,009428;0,250534;0,283206;0,791534;0,031467;0,749117;0,846154;0,708030;0,021624;0,656067;0,734641;0,486940;0,021326;0,458776;0,516268;0,040140;0,010498;0,025042;0,056856;0,000849;0,000547;0,000000;0,002273;0,000000;0,000000;0,000000;0,000000;750,000000;0,000000;750,000000;750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
60;-0,211161;0,003718;-0,215295;-0,203997;0,233780;0,013174;0,205740;0,250210;0,359120;0,011849;0,342244;0,376270;4,283637;0,013649;4,265890;4,310713;6105,619309;103,922206;6000,210432;6307,443178;-1638327979,721035;43862985,666891;-1720826913,079614;-1584296483,742616;0,008204;0,000889;0,006930;0,009383;0,040000;0,000000;0,040000;0,040001;0,660962;0,016809;0,640911;0,694444;0,085156;0,008569;0,069123;0,096443;0,273965;0,009640;0,253350;0,287222;0,805604;0,028346;0,766784;0,858156;0,717290;0,019641;0,671642;0,743623;0,492506;0,020993;0,463277;0,521130;0,040307;0,010430;0,025042;0,056856;0,000864;0,000542;0,000000;0,002273;0,000000;0,000000;0,000000;0,000000;750,000000;0,000000;750,000000;750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
61;-0,212288;0,003347;-0,216136;-0,205699;0,241664;0,013505;0,215450;0,259990;0,362829;0,011355;0,346076;0,379254;4,273389;0,014194;4,255221;4,301669;6043,532797;97,324833;5940,657143;6238,028505;-1605525834,850433;44713813,364812;-1689602799,426609;-1550835501,494901;0,007865;0,000900;0,006700;0,009573;0,040000;0,000000;0,040000;0,040000;0,649126;0,016610;0,629310;0,682147;0,085549;0,008576;0,069645;0,096850;0,277280;0,009727;0,257563;0,292301;0,816028;0,028681;0,770318;0,865248;0,726233;0,018899;0,682025;0,751472;0,497005;0,020762;0,466441;0,524186;0,040531;0,010571;0,025042;0,056856;0,000849;0,000534;0,000000;0,002273;0,000000;0,000000;0,000000;0,000000;750,000000;0,000000;750,000000;750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
62;-0,213248;0,003099;-0,216852;-0,207017;0,251246;0,015359;0,223480;0,272660;0,366033;0,011241;0,349374;0,381997;4,262854;0,014685;4,244344;4,292157;5984,791819;92,158747;5883,584062;6172,903487;-1572477766,121398;45318033,541560;-1657528974,823247;-1517324710,609758;0,007516;0,000827;0,006363;0,009116;0,040000;0,000000;0,040000;0,040000;0,637472;0,016415;0,617890;0,670022;0,085880;0,008539;0,069956;0,097125;0,280152;0,010175;0,260737;0,295104;0,826094;0,025722;0,773852;0,872340;0,735832;0,018256;0,693056;0,760314;0,500182;0,021095;0,468475;0,527922;0,040754;0,010674;0,025042;0,058431;0,000879;0,000524;0,000000;0,002273;0,000000;0,000000;0,000000;0,000000;750,000000;0,000000;750,000000;750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
63;-0,214110;0,002947;-0,217587;-0,208207;0,261996;0,017027;0,230380;0,283770;0,369273;0,011151;0,352768;0,385350;4,252148;0,015148;4,233213;4,282175;5928,562077;88,296970;5829,629242;6109,146511;-1539294049,119337;45744927,872875;-1624765115,659756;-1483718332,675592;0,007211;0,000857;0,006038;0,008952;0,040000;0,000000;0,040000;0,040000;0,625994;0,016223;0,606652;0,658090;0,086163;0,008507;0,070268;0,097328;0,283110;0,010486;0,263404;0,297643;0,835711;0,022444;0,795053;0,872340;0,745439;0,017941;0,702790;0,767518;0,503418;0,021346;0,470256;0,529731;0,041036;0,010866;0,025042;0,058626;0,000940;0,000562;0,000000;0,002273;0,000042;0,000224;0,000000;0,000000;750,000000;0,000000;750,000000;750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
64;-0,214867;0,002837;-0,218234;-0,209253;0,272646;0,017840;0,236880;0,293470;0,371845;0,011166;0,355144;0,387523;4,241123;0,015555;4,221697;4,271943;5874,994444;84,950643;5779,128330;6049,201121;-1506008836,241626;46088176,629171;-1591551318,205691;-1450049910,400241;0,007041;0,000971;0,005818;0,009289;0,040000;0,000000;0,040000;0,040000;0,614696;0,016031;0,595604;0,646362;0,086369;0,008498;0,070275;0,097440;0,285476;0,010682;0,265642;0,300691;0,842936;0,020409;0,809187;0,875887;0,753582;0,017205;0,713351;0,774657;0,505878;0,021638;0,471839;0,532670;0,041204;0,010883;0,025042;0,060302;0,000985;0,000588;0,000000;0,002273;0,000000;0,000000;0,000000;0,000000;750,000000;0,000000;750,000000;750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
65;-0,215533;0,002713;-0,218786;-0,210166;0,283425;0,017435;0,246950;0,302870;0,374083;0,011122;0,356772;0,389798;4,229907;0,015968;4,210028;4,261477;5823,966250;81,192353;5731,852749;5991,883731;-1472665017,303573;46394263,904319;-1558218089,162247;-1416303362,120175;0,006776;0,000980;0,005554;0,008745;0,040000;0,000000;0,040000;0,040000;0,603578;0,015832;0,584745;0,634817;0,086603;0,008450;0,070783;0,097449;0,287479;0,010980;0,266579;0,302448;0,848068;0,019798;0,816609;0,878136;0,762035;0,015987;0,727273;0,782495;0,507595;0,021736;0,472291;0,534931;0,041427;0,010937;0,025042;0,060302;0,001046;0,000612;0,000000;0,002273;0,000000;0,000000;0,000000;0,000000;750,000000;0,000000;750,000000;750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
66;-0,216104;0,002574;-0,219251;-0,210957;0,293841;0,016477;0,258990;0,311810;0,376135;0,011008;0,357826;0,391830;4,218481;0,016351;4,198248;4,250512;5775,659118;76,818284;5688,801971;5935,871602;-1439298340,401099;46672920,987311;-1524682881,176670;-1382539873,045092;0,006499;0,000917;0,005256;0,008367;0,040000;0,000000;0,040000;0,040000;0,592643;0,015623;0,574083;0,623438;0,086796;0,008431;0,071305;0,097653;0,289339;0,011233;0,268146;0,304688;0,853801;0,018273;0,820069;0,881295;0,769002;0,014368;0,740572;0,790576;0,509388;0,021880;0,473196;0,537087;0,041650;0,010984;0,025042;0,060302;0,001061;0,000636;0,000000;0,002274;0,000000;0,000000;0,000000;0,000000;750,000000;0,000000;750,000000;750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
67;-0,216563;0,002436;-0,219596;-0,211625;0,303353;0,015424;0,271520;0,319390;0,377802;0,010861;0,359047;0,394066;4,206848;0,016709;4,186236;4,239406;5730,524383;71,990598;5650,627834;5881,109625;-1405914112,803483;46921332,199154;-1491143709,448039;-1348825191,326346;0,006485;0,001103;0,005014;0,008172;0,040000;0,000000;0,040000;0,040000;0,581897;0,015406;0,563620;0,612239;0,086919;0,008445;0,071421;0,097754;0,290883;0,011358;0,269782;0,306753;0,858594;0,018529;0,827338;0,895307;0,774990;0,013410;0,750000;0,795157;0,510767;0,021858;0,473648;0,539123;0,041705;0,011031;0,025042;0,060302;0,001031;0,000609;0,000000;0,001820;0,000000;0,000000;0,000000;0,000000;750,000000;0,000000;750,000000;750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
68;-0,216933;0,002315;-0,219830;-0,212192;0,312622;0,014923;0,281340;0,330380;0,379327;0,010639;0,360851;0,395387;4,195143;0,017000;4,174370;4,227926;5688,396630;67,284546;5613,340471;5829,795767;-1372557581,816152;47099972,468208;-1457398580,148457;-1315311625,499448;0,006287;0,001135;0,004749;0,008700;0,040000;0,000000;0,040000;0,040000;0,571337;0,015189;0,553340;0,601223;0,087120;0,008411;0,071835;0,097856;0,292208;0,011349;0,270696;0,308514;0,862713;0,017755;0,830450;0,898917;0,780548;0,012693;0,758033;0,798171;0,511923;0,021645;0,475221;0,539593;0,042211;0,011223;0,025042;0,060403;0,001061;0,000614;0,000000;0,001820;0,000000;0,000000;0,000000;0,000000;750,000000;0,000000;750,000000;750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
69;-0,217249;0,002234;-0,220032;-0,212624;0,322146;0,015096;0,291420;0,340340;0,380649;0,010544;0,362480;0,396301;4,183267;0,017262;4,162153;4,216341;5648,744020;63,227085;5577,646362;5781,504071;-1339320016,199231;47205075,719820;-1423755671,121999;-1282040349,207552;0,006019;0,001063;0,004503;0,008255;0,040000;0,000000;0,040000;0,040000;0,560960;0,014976;0,543237;0,590396;0,087270;0,008419;0,071937;0,097958;0,293379;0,011397;0,271941;0,310345;0,866241;0,017778;0,833910;0,898917;0,785370;0,011852;0,764590;0,800654;0,512933;0,021630;0,477139;0,540498;0,042494;0,011214;0,025042;0,060403;0,001091;0,000649;0,000000;0,002273;0,000000;0,000000;0,000000;0,000000;750,000000;0,000000;750,000000;750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
70;-0,217542;0,002197;-0,220217;-0,212962;0,332145;0,016013;0,300590;0,352080;0,381875;0,010542;0,363942;0,397825;4,171319;0,017498;4,150118;4,204733;5610,957789;60,279272;5542,179224;5736,644224;-1306256781,206416;47214334,489639;-1391261095,317763;-1249033770,375836;0,005839;0,001039;0,004269;0,007883;0,040000;0,000000;0,040000;0,040000;0,550760;0,014770;0,533300;0,579761;0,087428;0,008419;0,071944;0,097958;0,294447;0,011496;0,272247;0,311769;0,869763;0,016674;0,837370;0,898917;0,789693;0,011234;0,769836;0,803268;0,513921;0,021664;0,478290;0,541610;0,042835;0,011235;0,026711;0,062185;0,001122;0,000651;0,000000;0,002274;0,000000;0,000000;0,000000;0,000000;750,000000;0,000000;750,000000;750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
71;-0,217836;0,002203;-0,220430;-0,213198;0,342579;0,017191;0,309450;0,363550;0,382977;0,010457;0,364960;0,398943;4,159303;0,017730;4,137845;4,193120;5574,551890;58,436175;5507,150435;5695,030607;-1273395041,873163;47152430,637754;-1359371075,332196;-1216258763,686857;0,005699;0,001027;0,004191;0,007478;0,040000;0,000000;0,040000;0,040000;0,540733;0,014572;0,523527;0,569311;0,087609;0,008398;0,072169;0,098065;0,295368;0,011495;0,273522;0,312983;0,873173;0,017039;0,838596;0,901754;0,793516;0,010959;0,774426;0,807843;0,514786;0,021711;0,478743;0,541855;0,043283;0,011092;0,026711;0,062185;0,001167;0,000661;0,000000;0,002276;0,000000;0,000000;0,000000;0,000000;750,000000;0,000000;750,000000;750,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000
