Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree;IoFlows;IoGdpRatio
11;-0,212357;0,806050;0,115106;3,491180;4916,000000;-1873065988,897151;0,402155;0,040000;0,300000;0,085926;0,029179;0,903571;0,566004;0,062807;0,037665;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
12;-0,214051;0,805890;0,122869;3,486540;4916,000000;-1857160338,082681;0,392258;0,040000;0,300000;0,092634;0,030235;0,926056;0,575207;0,070666;0,025641;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
13;-0,211456;0,786220;0,131081;3,565218;4916,000000;-2090958715,598977;0,442034;0,040000;0,300000;0,077936;0,053145;0,936842;0,615385;0,070796;0,019856;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
14;-0,212074;0,808020;0,112356;3,469822;4916,000000;-1820704173,809490;0,381198;0,040000;0,300000;0,088188;0,024168;0,935252;0,538610;0,069094;0,028958;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
15;-0,209194;0,798700;0,106633;3,515069;4916,000000;-1942948705,404786;0,419377;0,040000;0,300000;0,075584;0,031049;0,930070;0,525735;0,053832;0,018975;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
16;-0,212190;0,810190;0,108766;3,479904;4916,000000;-1836002680,368902;0,397545;0,040000;0,300000;0,087013;0,021753;0,926056;0,491396;0,066075;0,030948;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
17;-0,212163;0,799580;0,119512;3,524684;4916,000000;-1973817214,497542;0,413806;0,040000;0,300000;0,084641;0,034871;0,873684;0,586667;0,068473;0,026266;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
18;-0,210527;0,787470;0,127138;3,564318;4916,000000;-2090589722,146049;0,433942;0,040000;0,300000;0,076591;0,050547;0,947368;0,622951;0,061634;0,014440;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
19;-0,211284;0,806930;0,108605;3,480886;4916,000000;-1854684331,770376;0,377089;0,040000;0,300000;0,085733;0,022873;0,901060;0,535581;0,057930;0,030189;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
20;-0,207426;0,783180;0,117435;3,565290;4916,000000;-2093867281,141721;0,425836;0,040000;0,300000;0,067901;0,049533;0,874539;0,606461;0,054667;0,012704;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
21;-0,212351;0,811530;0,112046;3,487585;4916,000000;-1846687839,040090;0,398649;0,040000;0,300000;0,084818;0,027228;0,928826;0,525194;0,066072;0,039623;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
22;-0,211388;0,814560;0,103834;3,460235;4916,000000;-1785157687,878462;0,373834;0,040000;0,300000;0,084417;0,019417;0,887719;0,470954;0,067427;0,028902;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
23;-0,212584;0,790520;0,130796;3,541582;4916,000000;-2022007361,904301;0,430483;0,040000;0,300000;0,085811;0,044985;0,908451;0,601515;0,079120;0,045620;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
24;-0,211404;0,807540;0,108601;3,484946;4916,000000;-1869652174,554118;0,396455;0,040000;0,300000;0,083266;0,025335;0,931159;0,486339;0,065388;0,029963;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
25;-0,209748;0,798500;0,110852;3,510137;4916,000000;-1944190535,785054;0,390383;0,040000;0,300000;0,080068;0,030784;0,915194;0,529010;0,061104;0,018939;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
26;-0,210488;0,794270;0,118001;3,520330;4916,000000;-1969941159,020956;0,409555;0,040000;0,300000;0,080673;0,037328;0,911972;0,602716;0,062500;0,022346;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
27;-0,212973;0,806950;0,116549;3,486625;4916,000000;-1852400145,842313;0,385833;0,040000;0,300000;0,091436;0,025113;0,885305;0,547748;0,074128;0,038610;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
28;-0,211639;0,806630;0,111272;3,491159;4916,000000;-1879475832,978967;0,397979;0,040000;0,300000;0,085100;0,026172;0,911032;0,512281;0,063216;0,032847;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
29;-0,211662;0,804470;0,113912;3,498233;4916,000000;-1904981312,751318;0,403241;0,040000;0,300000;0,084237;0,029675;0,925795;0,546713;0,061420;0,015355;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
30;-0,214002;0,799580;0,126915;3,507621;4916,000000;-1939090967,020074;0,406699;0,040000;0,300000;0,095342;0,031572;0,895683;0,600962;0,079208;0,037244;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
