Month;Inflation_mean;Inflation_std;Inflation_p05;Inflation_p95;Unemployment_mean;Unemployment_std;Unemployment_p05;Unemployment_p95;TotalAdoption_mean;TotalAdoption_std;TotalAdoption_p05;TotalAdoption_p95;ExRate_mean;ExRate_std;ExRate_p05;ExRate_p95;MarketWage_mean;MarketWage_std;MarketWage_p05;MarketWage_p95;GovDebt_mean;GovDebt_std;GovDebt_p05;GovDebt_p95;NPL_mean;NPL_std;NPL_p05;NPL_p95;RefRate_mean;RefRate_std;RefRate_p05;RefRate_p95;PriceLevel_mean;PriceLevel_std;PriceLevel_p05;PriceLevel_p95;AutoRatio_mean;AutoRatio_std;AutoRatio_p05;AutoRatio_p95;HybridRatio_mean;HybridRatio_std;HybridRatio_p05;HybridRatio_p95;BPO_Auto_mean;BPO_Auto_std;BPO_Auto_p05;BPO_Auto_p95;Manuf_Auto_mean;Manuf_Auto_std;Manuf_Auto_p05;Manuf_Auto_p95;Retail_Auto_mean;Retail_Auto_std;Retail_Auto_p05;Retail_Auto_p95;Health_Auto_mean;Health_Auto_std;Health_Auto_p05;Health_Auto_p95;Public_Auto_mean;Public_Auto_std;Public_Auto_p05;Public_Auto_p95;Agri_Auto_mean;Agri_Auto_std;Agri_Auto_p05;Agri_Auto_p95;EffectiveBDP_mean;EffectiveBDP_std;EffectiveBDP_p05;EffectiveBDP_p95;BPO_Sigma_mean;BPO_Sigma_std;BPO_Sigma_p05;BPO_Sigma_p95;Manuf_Sigma_mean;Manuf_Sigma_std;Manuf_Sigma_p05;Manuf_Sigma_p95;Retail_Sigma_mean;Retail_Sigma_std;Retail_Sigma_p05;Retail_Sigma_p95;Health_Sigma_mean;Health_Sigma_std;Health_Sigma_p05;Health_Sigma_p95;Public_Sigma_mean;Public_Sigma_std;Public_Sigma_p05;Public_Sigma_p95;Agri_Sigma_mean;Agri_Sigma_std;Agri_Sigma_p05;Agri_Sigma_p95;MeanDegree_mean;MeanDegree_std;MeanDegree_p05;MeanDegree_p95;IoFlows_mean;IoFlows_std;IoFlows_p05;IoFlows_p95;IoGdpRatio_mean;IoGdpRatio_std;IoGdpRatio_p05;IoGdpRatio_p95
1;0,013797;0,000039;0,013732;0,013847;0,002080;0,000000;0,002080;0,002080;0,000370;0,000238;0,000000;0,000900;4,330184;0,000087;4,330063;4,330331;8268,073113;0,000000;8268,073113;8268,073113;-73445985,007779;110644,678183;-73618844,641660;-73260522,492646;0,035570;0,080309;0,000000;0,212547;0,052260;0,000005;0,052253;0,052268;0,999944;0,000011;0,999926;0,999957;0,000163;0,000133;0,000000;0,000400;0,000207;0,000169;0,000000;0,000600;0,001333;0,002373;0,000000;0,006667;0,000333;0,000477;0,000000;0,001251;0,000615;0,000424;0,000000;0,001556;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
2;0,009022;0,000080;0,008901;0,009136;0,002070;0,000000;0,002070;0,002070;0,000700;0,000286;0,000300;0,001300;4,330435;0,000095;4,330310;4,330604;8269,896719;0,159271;8269,541523;8270,136824;-146722445,217614;227854,973480;-147101447,161833;-146351717,283966;0,052472;0,081723;0,000000;0,215280;0,048596;0,000004;0,048590;0,048603;0,999767;0,000025;0,999728;0,999802;0,000267;0,000158;0,000100;0,000500;0,000433;0,000230;0,000100;0,001000;0,002779;0,002866;0,000000;0,006689;0,000604;0,000593;0,000000;0,001875;0,001148;0,000526;0,000444;0,002222;0,000056;0,000299;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
3;0,005345;0,000118;0,005184;0,005512;0,002070;0,000000;0,002070;0,002070;0,001100;0,000423;0,000400;0,001700;4,330751;0,000137;4,330543;4,330998;8271,509021;0,302988;8270,821648;8271,913251;-219865017,585895;350088,651479;-220447461,966229;-219318381,839881;0,050665;0,072148;0,000000;0,179460;0,046035;0,000006;0,046025;0,046046;0,999498;0,000042;0,999438;0,999553;0,000343;0,000196;0,000100;0,000600;0,000757;0,000338;0,000300;0,001400;0,004001;0,003888;0,000000;0,013333;0,001146;0,000942;0,000000;0,003125;0,001763;0,000739;0,000889;0,003112;0,000056;0,000299;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
4;0,002508;0,000167;0,002286;0,002777;0,002061;0,000003;0,002060;0,002070;0,001557;0,000571;0,000500;0,002300;4,331136;0,000181;4,330828;4,331432;8272,909227;0,477676;8271,953096;8273,491528;-292925647,179238;476870,845354;-293727917,686969;-292192336,951736;0,041727;0,049926;0,000000;0,148696;0,044246;0,000007;0,044234;0,044257;0,999155;0,000064;0,999068;0,999251;0,000443;0,000236;0,000100;0,000900;0,001113;0,000432;0,000400;0,001700;0,005112;0,003919;0,000000;0,013333;0,001896;0,001112;0,000625;0,004375;0,002437;0,000995;0,000889;0,004222;0,000056;0,000299;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
5;0,000304;0,000234;-0,000042;0,000687;0,002060;0,000003;0,002050;0,002060;0,002084;0,000755;0,000600;0,003101;4,331576;0,000243;4,331160;4,331942;8274,065461;0,715073;8272,886173;8275,139617;-365950215,364230;606335,130647;-366974055,104899;-365001348,332891;0,037965;0,041692;0,000000;0,135024;0,042996;0,000009;0,042982;0,043013;0,998752;0,000095;0,998629;0,998921;0,000553;0,000315;0,000200;0,001200;0,001530;0,000534;0,000400;0,002400;0,007668;0,004316;0,000000;0,016667;0,002605;0,001322;0,000625;0,005003;0,003186;0,001204;0,000889;0,004890;0,000056;0,000299;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
6;-0,001421;0,000311;-0,001902;-0,000920;0,002055;0,000005;0,002050;0,002060;0,002650;0,000965;0,000800;0,004101;4,332058;0,000302;4,331561;4,332577;8274,936911;1,050198;8273,213707;8276,599352;-438973201,532199;741499,843165;-440201054,211375;-437790261,217621;0,033877;0,036330;0,000000;0,114217;0,042124;0,000010;0,042109;0,042145;0,998299;0,000133;0,998109;0,998518;0,000663;0,000369;0,000200;0,001400;0,001987;0,000699;0,000600;0,003101;0,010227;0,006146;0,000000;0,020000;0,003376;0,001553;0,000625;0,005632;0,003993;0,001545;0,001112;0,006446;0,000111;0,000416;0,000000;0,001667;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
7;-0,002797;0,000398;-0,003482;-0,002143;0,002084;0,000087;0,002050;0,002270;0,003317;0,001113;0,001300;0,005100;4,332596;0,000340;4,332082;4,333105;8275,502969;1,496531;8272,866379;8277,900439;-512020592,420287;882639,813843;-513422280,617894;-510574791,699298;0,029307;0,025107;0,000000;0,063165;0,041517;0,000010;0,041501;0,041537;0,997799;0,000180;0,997513;0,998097;0,000813;0,000436;0,000200;0,001600;0,002504;0,000787;0,001100;0,003701;0,012900;0,007590;0,000000;0,023333;0,004480;0,001639;0,001875;0,006875;0,004905;0,001889;0,002223;0,008000;0,000111;0,000416;0,000000;0,001667;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
8;-0,003907;0,000492;-0,004721;-0,003073;0,002208;0,000259;0,002040;0,002810;0,004004;0,001258;0,001700;0,005801;4,333146;0,000383;4,332567;4,333794;8275,705976;2,022211;8272,717467;8279,132191;-585111335,024072;1024014,143106;-586663624,687844;-583382951,501504;0,024931;0,020298;0,002030;0,048874;0,041092;0,000009;0,041078;0,041111;0,997259;0,000237;0,996865;0,997661;0,000924;0,000506;0,000300;0,001900;0,003081;0,000888;0,001400;0,004501;0,015903;0,008553;0,003333;0,030100;0,005377;0,001787;0,002500;0,009375;0,005905;0,002138;0,002446;0,009335;0,000167;0,000500;0,000000;0,001667;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
9;-0,004830;0,000595;-0,005757;-0,003783;0,002421;0,000420;0,002040;0,003270;0,004778;0,001448;0,002200;0,006901;4,333761;0,000434;4,333103;4,334517;8275,569412;2,652288;8271,486352;8280,234971;-658257226,639550;1170601,714168;-659974834,826096;-656231689,546040;0,022691;0,020507;0,001962;0,039166;0,040799;0,000010;0,040782;0,040817;0,996679;0,000303;0,996181;0,997209;0,001094;0,000599;0,000300;0,002200;0,003684;0,001014;0,001800;0,005202;0,020024;0,009312;0,006667;0,033333;0,006648;0,001892;0,003125;0,010006;0,006891;0,002466;0,002890;0,011114;0,000222;0,000567;0,000000;0,001667;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
10;-0,005626;0,000695;-0,006628;-0,004340;0,002733;0,000614;0,002030;0,003750;0,005678;0,001538;0,002801;0,008303;4,334417;0,000464;4,333643;4,335261;8275,023787;3,387185;8269,640156;8281,168982;-731473787,573639;1324039,778409;-733358079,781539;-729119763,044599;0,021591;0,018708;0,002288;0,056134;0,040595;0,000010;0,040578;0,040614;0,996057;0,000378;0,995462;0,996740;0,001277;0,000670;0,000300;0,002601;0,004401;0,001045;0,002300;0,005802;0,024826;0,009694;0,006689;0,040000;0,007899;0,001940;0,003750;0,010632;0,008128;0,002627;0,003336;0,012895;0,000222;0,000567;0,000000;0,001667;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
