Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree;IoFlows;IoGdpRatio
11;-0,211887;0,812240;0,106962;3,468896;4916,000000;-1758604828,703486;0,393843;0,040000;0,300000;0,084685;0,022277;0,882979;0,518908;0,068932;0,032692;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
12;-0,212155;0,807210;0,113358;3,475164;4916,000000;-1792002198,039882;0,373261;0,040000;0,300000;0,088999;0,024359;0,926829;0,520522;0,071966;0,026465;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
13;-0,207487;0,792540;0,106230;3,537116;4916,000000;-1995935282,480843;0,401477;0,040000;0,300000;0,072708;0,033522;0,924188;0,543624;0,047912;0,009225;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
14;-0,213292;0,817030;0,109623;3,455937;4916,000000;-1731883545,610226;0,383789;0,040000;0,300000;0,088870;0,020753;0,922807;0,529817;0,073567;0,031250;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
15;-0,210572;0,798170;0,114808;3,524343;4916,000000;-1958866383,551206;0,410967;0,040000;0,300000;0,080912;0,033896;0,909408;0,575704;0,063084;0,021544;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
16;-0,211933;0,809010;0,110121;3,491299;4916,000000;-1857380948,578953;0,401804;0,040000;0,300000;0,084858;0,025263;0,897527;0,539197;0,065679;0,021033;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
17;-0,209388;0,797880;0,109914;3,526274;4916,000000;-1954175476,264681;0,400750;0,040000;0,300000;0,076347;0,033568;0,895833;0,537133;0,056331;0,025594;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
18;-0,211388;0,805140;0,109598;3,495253;4916,000000;-1861974962,262754;0,405197;0,040000;0,300000;0,083160;0,026438;0,939502;0,540541;0,060287;0,026616;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
19;-0,214399;0,813990;0,115194;3,462579;4916,000000;-1745096285,080599;0,394214;0,040000;0,300000;0,094265;0,020929;0,913978;0,529532;0,085427;0,026515;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
20;-0,212419;0,812030;0,108906;3,472845;4916,000000;-1770719930,861535;0,382647;0,040000;0,300000;0,087748;0,021158;0,887324;0,503831;0,068424;0,027027;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
21;-0,206481;0,784370;0,110042;3,570154;4916,000000;-2094857819,028015;0,420201;0,040000;0,300000;0,066747;0,043295;0,931900;0,549142;0,050788;0,007366;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
22;-0,213086;0,809800;0,113183;3,494706;4916,000000;-1839600141,941838;0,413777;0,040000;0,300000;0,087341;0,025842;0,890511;0,563303;0,064815;0,028958;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
23;-0,211544;0,798780;0,118192;3,518494;4916,000000;-1926772300,227136;0,401945;0,040000;0,300000;0,085073;0,033119;0,898955;0,594356;0,065597;0,035316;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
24;-0,213288;0,814870;0,111314;3,458678;4916,000000;-1741419305,683539;0,389623;0,040000;0,300000;0,088786;0,022528;0,926316;0,509356;0,075879;0,023529;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
25;-0,213226;0,800410;0,123715;3,510221;4916,000000;-1900966165,976570;0,393532;0,040000;0,300000;0,090650;0,033064;0,918440;0,596123;0,069084;0,024030;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
26;-0,210165;0,800860;0,111302;3,507595;4916,000000;-1907262636,442068;0,388562;0,040000;0,300000;0,080933;0,030369;0,909091;0,551913;0,065297;0,027574;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
27;-0,211568;0,789360;0,127089;3,545209;4916,000000;-1993630719,045137;0,408990;0,040000;0,300000;0,084317;0,042772;0,895683;0,627393;0,065278;0,023897;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
28;-0,212050;0,804000;0,115445;3,493850;4916,000000;-1863614631,846290;0,382079;0,040000;0,300000;0,089861;0,025584;0,900000;0,550950;0,066197;0,035185;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
29;-0,211686;0,803770;0,114177;3,508324;4916,000000;-1907028034,022722;0,390416;0,040000;0,300000;0,086267;0,027910;0,912281;0,552137;0,061710;0,018727;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
30;-0,211691;0,802880;0,114231;3,503396;4916,000000;-1894846800,512532;0,400933;0,040000;0,300000;0,085198;0,029034;0,893238;0,542757;0,068506;0,027132;0,000000;0,000000;500,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
