Month;Inflation_mean;Inflation_std;Inflation_p05;Inflation_p95;Unemployment_mean;Unemployment_std;Unemployment_p05;Unemployment_p95;TotalAdoption_mean;TotalAdoption_std;TotalAdoption_p05;TotalAdoption_p95;ExRate_mean;ExRate_std;ExRate_p05;ExRate_p95;MarketWage_mean;MarketWage_std;MarketWage_p05;MarketWage_p95;GovDebt_mean;GovDebt_std;GovDebt_p05;GovDebt_p95;NPL_mean;NPL_std;NPL_p05;NPL_p95;RefRate_mean;RefRate_std;RefRate_p05;RefRate_p95;PriceLevel_mean;PriceLevel_std;PriceLevel_p05;PriceLevel_p95;AutoRatio_mean;AutoRatio_std;AutoRatio_p05;AutoRatio_p95;HybridRatio_mean;HybridRatio_std;HybridRatio_p05;HybridRatio_p95;BPO_Auto_mean;BPO_Auto_std;BPO_Auto_p05;BPO_Auto_p95;Manuf_Auto_mean;Manuf_Auto_std;Manuf_Auto_p05;Manuf_Auto_p95;Retail_Auto_mean;Retail_Auto_std;Retail_Auto_p05;Retail_Auto_p95;Health_Auto_mean;Health_Auto_std;Health_Auto_p05;Health_Auto_p95;Public_Auto_mean;Public_Auto_std;Public_Auto_p05;Public_Auto_p95;Agri_Auto_mean;Agri_Auto_std;Agri_Auto_p05;Agri_Auto_p95;EffectiveBDP_mean;EffectiveBDP_std;EffectiveBDP_p05;EffectiveBDP_p95;BPO_Sigma_mean;BPO_Sigma_std;BPO_Sigma_p05;BPO_Sigma_p95;Manuf_Sigma_mean;Manuf_Sigma_std;Manuf_Sigma_p05;Manuf_Sigma_p95;Retail_Sigma_mean;Retail_Sigma_std;Retail_Sigma_p05;Retail_Sigma_p95;Health_Sigma_mean;Health_Sigma_std;Health_Sigma_p05;Health_Sigma_p95;Public_Sigma_mean;Public_Sigma_std;Public_Sigma_p05;Public_Sigma_p95;Agri_Sigma_mean;Agri_Sigma_std;Agri_Sigma_p05;Agri_Sigma_p95;MeanDegree_mean;MeanDegree_std;MeanDegree_p05;MeanDegree_p95;IoFlows_mean;IoFlows_std;IoFlows_p05;IoFlows_p95;IoGdpRatio_mean;IoGdpRatio_std;IoGdpRatio_p05;IoGdpRatio_p95
1;0,013492;0,000038;0,013429;0,013561;0,002080;0,000000;0,002080;0,002080;0,000353;0,000167;0,000000;0,000700;4,330231;0,000069;4,330120;4,330355;8268,073113;0,000000;8268,073113;8268,073113;-73481340,329468;128557,561176;-73691963,017073;-73333859,223291;0,040653;0,100814;0,000000;0,245925;0,052263;0,000004;0,052257;0,052270;0,999859;0,000011;0,999841;0,999878;0,000143;0,000105;0,000000;0,000300;0,000210;0,000119;0,000000;0,000400;0,000778;0,001652;0,000000;0,003333;0,000250;0,000382;0,000000;0,001250;0,000637;0,000352;0,000000;0,001333;0,000056;0,000299;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
2;0,008333;0,000082;0,008215;0,008481;0,002070;0,000000;0,002070;0,002070;0,000753;0,000285;0,000400;0,001300;4,330538;0,000124;4,330388;4,330739;8269,921193;0,103488;8269,739956;8270,136824;-146612921,594955;261908,261456;-147055296,029256;-146319182,161117;0,048809;0,092797;0,000000;0,233629;0,048601;0,000006;0,048593;0,048610;0,999550;0,000026;0,999512;0,999596;0,000270;0,000179;0,000000;0,000600;0,000483;0,000171;0,000200;0,000800;0,001222;0,002015;0,000000;0,006667;0,000625;0,000604;0,000000;0,001876;0,001363;0,000550;0,000445;0,002444;0,000056;0,000299;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
3;0,004290;0,000132;0,004111;0,004574;0,002070;0,000000;0,002070;0,002070;0,001180;0,000386;0,000500;0,001800;4,330909;0,000162;4,330690;4,331186;8271,526882;0,246261;8271,159042;8271,952946;-219492493,763441;407209,515346;-220173810,728549;-219040904,299631;0,041863;0,080473;0,000000;0,130147;0,046041;0,000007;0,046031;0,046053;0,999122;0,000046;0,999057;0,999218;0,000400;0,000229;0,000100;0,000700;0,000780;0,000284;0,000300;0,001200;0,002333;0,003459;0,000000;0,010000;0,001104;0,000879;0,000000;0,003125;0,002059;0,000730;0,000667;0,003111;0,000111;0,000416;0,000000;0,001667;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
4;0,001171;0,000185;0,000945;0,001597;0,002060;0,000002;0,002060;0,002060;0,001650;0,000588;0,000700;0,002700;4,331314;0,000205;4,330988;4,331663;8272,906576;0,406560;8272,300462;8273,392267;-292239385,801577;558499,000868;-293175664,054800;-291575031,383450;0,039959;0,073232;0,000000;0,100623;0,044251;0,000008;0,044238;0,044265;0,998613;0,000071;0,998522;0,998771;0,000473;0,000253;0,000100;0,000900;0,001177;0,000420;0,000500;0,001800;0,004111;0,004446;0,000000;0,013333;0,001813;0,000999;0,000000;0,004375;0,002734;0,001064;0,001111;0,004667;0,000111;0,000416;0,000000;0,001667;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
5;-0,001230;0,000244;-0,001528;-0,000683;0,002060;0,000002;0,002060;0,002060;0,002174;0,000705;0,000900;0,003200;4,331765;0,000243;4,331351;4,332140;8274,037328;0,654032;8272,915921;8274,901346;-364918186,749278;711428,804850;-366094264,404796;-364026498,112181;0,035503;0,053109;0,000000;0,096707;0,043001;0,000008;0,042987;0,043014;0,998045;0,000102;0,997918;0,998271;0,000537;0,000292;0,000100;0,001000;0,001637;0,000500;0,000700;0,002400;0,005334;0,004270;0,000000;0,013333;0,002646;0,001126;0,000625;0,004378;0,003519;0,001360;0,001556;0,005335;0,000111;0,000416;0,000000;0,001667;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
6;-0,003097;0,000322;-0,003537;-0,002391;0,002056;0,000005;0,002050;0,002060;0,002780;0,000973;0,000900;0,003900;4,332281;0,000331;4,331709;4,332827;8274,906126;0,984024;8273,104578;8276,370970;-437571616,478791;871742,301345;-439013040,380553;-436433344,970827;0,033789;0,041925;0,000000;0,148786;0,042129;0,000011;0,042110;0,042147;0,997425;0,000142;0,997244;0,997740;0,000670;0,000398;0,000100;0,001400;0,002110;0,000672;0,000700;0,003100;0,008338;0,005696;0,000000;0,016722;0,003459;0,001579;0,001250;0,006879;0,004378;0,001788;0,001556;0,007113;0,000111;0,000416;0,000000;0,001667;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
7;-0,004566;0,000404;-0,005101;-0,003682;0,002071;0,000086;0,002050;0,002080;0,003457;0,001149;0,001400;0,005000;4,332842;0,000381;4,332234;4,333508;8275,439745;1,443850;8273,154216;8277,870648;-510241636,491273;1039280,273217;-511966603,212487;-508834869,012392;0,028904;0,032201;0,000000;0,118852;0,041522;0,000011;0,041505;0,041541;0,996761;0,000190;0,996512;0,997184;0,000817;0,000446;0,000200;0,001500;0,002640;0,000840;0,001100;0,004200;0,011564;0,006309;0,000000;0,023333;0,004501;0,001657;0,002500;0,008125;0,005297;0,002067;0,002000;0,008446;0,000111;0,000416;0,000000;0,001667;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
8;-0,005748;0,000498;-0,006364;-0,004643;0,002207;0,000231;0,002040;0,002520;0,004324;0,001345;0,001801;0,006301;4,333471;0,000449;4,332723;4,334189;8275,611966;1,983469;8272,886166;8279,032861;-582953896,170728;1206289,936156;-584945024,047826;-581259920,767960;0,024811;0,022368;0,000000;0,077844;0,041100;0,000012;0,041082;0,041121;0,996054;0,000247;0,995737;0,996612;0,000990;0,000544;0,000300;0,001900;0,003334;0,000956;0,001500;0,005001;0,016691;0,007369;0,000000;0,026756;0,005835;0,001992;0,002500;0,010000;0,006401;0,002360;0,002223;0,010000;0,000167;0,000500;0,000000;0,001667;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
9;-0,006715;0,000608;-0,007548;-0,005375;0,002503;0,000477;0,002040;0,003240;0,005141;0,001609;0,002101;0,007401;4,334106;0,000513;4,333227;4,334934;8275,334057;2,634137;8271,734580;8279,926997;-655728826,632960;1374564,510211;-657987323,780969;-653709056,382693;0,023053;0,019646;0,000000;0,065295;0,040805;0,000013;0,040785;0,040825;0,995309;0,000316;0,994886;0,996024;0,001144;0,000636;0,000300;0,002200;0,003997;0,001124;0,002000;0,006001;0,021038;0,009681;0,003333;0,043333;0,007231;0,002365;0,003750;0,010625;0,007431;0,002766;0,003112;0,012000;0,000167;0,000500;0,000000;0,001667;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
10;-0,007530;0,000729;-0,008646;-0,005974;0,002869;0,000683;0,002040;0,003860;0,006001;0,001798;0,002900;0,008802;4,334791;0,000566;4,333784;4,335614;8274,636527;3,421509;8270,037220;8280,701998;-728573265,051770;1543519,852089;-731052090,211896;-726212400,770080;0,020451;0,015513;0,003159;0,052296;0,040601;0,000013;0,040580;0,040621;0,994527;0,000396;0,993957;0,995412;0,001364;0,000728;0,000300;0,002500;0,004638;0,001253;0,002700;0,006701;0,024940;0,009818;0,010000;0,046667;0,008524;0,002832;0,005000;0,013759;0,008610;0,003021;0,003779;0,013778;0,000278;0,000621;0,000000;0,001667;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;50,000000;0,000000;50,000000;50,000000;10,000000;0,000000;10,000000;10,000000;5,000000;0,000000;5,000000;5,000000;2,000000;0,000000;2,000000;2,000000;1,000000;0,000000;1,000000;1,000000;3,000000;0,000000;3,000000;3,000000;6,000000;0,000000;6,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
