Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree;IoFlows;IoGdpRatio
13;-0,200812;0,649190;0,176903;3,713860;4666,000000;-7166517944,076254;0,138563;0,040000;0,300000;0,068547;0,108356;0,708185;0,482641;0,180856;0,032095;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
14;-0,202407;0,630910;0,192263;3,742615;4666,000000;-7233653134,646299;0,091231;0,040000;0,300000;0,074752;0,117512;0,768166;0,515131;0,197904;0,033557;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
15;-0,200047;0,605410;0,198369;3,784621;4666,000000;-7338985389,625670;0,033426;0,040000;0,317063;0,063405;0,134964;0,746479;0,498034;0,217786;0,021812;0,000455;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
16;-0,200620;0,683560;0,143269;3,676512;4666,000000;-7100013393,885625;0,215085;0,040000;0,300000;0,074074;0,069195;0,751748;0,407154;0,134545;0,040472;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
17;-0,199941;0,635000;0,181543;3,734228;4666,000000;-7215673453,369122;0,084689;0,040000;0,300000;0,066395;0,115148;0,735915;0,490579;0,184983;0,033557;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
18;-0,199675;0,642760;0,173564;3,731083;4666,000000;-7218951180,351521;0,120007;0,040000;0,300000;0,065667;0,107897;0,784722;0,469871;0,172732;0,020101;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
19;-0,201314;0,615400;0,202833;3,764525;4666,000000;-7268866588,658868;0,047909;0,040000;0,307241;0,067748;0,135085;0,741135;0,532723;0,216770;0,020000;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
20;-0,199529;0,677050;0,145778;3,679161;4666,000000;-7107631599,376678;0,212665;0,040000;0,300000;0,068492;0,077287;0,718750;0,438828;0,130424;0,025338;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
21;-0,200740;0,613290;0,199939;3,768956;4666,000000;-7285382972,849496;0,048670;0,040000;0,309736;0,066237;0,133702;0,755102;0,510877;0,214891;0,030100;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
22;-0,200574;0,630450;0,187922;3,743373;4666,000000;-7241424952,534083;0,071773;0,040000;0,300000;0,068590;0,119332;0,757785;0,491694;0,195019;0,036851;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
23;-0,200868;0,620940;0,196795;3,753401;4666,000000;-7260145427,957817;0,036244;0,040000;0,302714;0,068509;0,128287;0,737024;0,516743;0,206324;0,035117;0,000455;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
24;-0,199173;0,644260;0,167231;3,726330;4666,000000;-7196256218,087571;0,128487;0,040000;0,300000;0,065411;0,101820;0,741259;0,450587;0,169610;0,025253;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
25;-0,199524;0,676290;0,147823;3,686504;4666,000000;-7115220562,990806;0,201799;0,040000;0,300000;0,068429;0,079395;0,741379;0,435414;0,133436;0,023729;0,000455;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
26;-0,200210;0,685440;0,142634;3,670895;4666,000000;-7068203990,678785;0,213386;0,040000;0,300000;0,070705;0,071930;0,735192;0,421293;0,128500;0,042517;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
27;-0,200416;0,622130;0,190342;3,760367;4666,000000;-7251938756,677052;0,095969;0,040000;0,305703;0,065043;0,125299;0,704225;0,499329;0,202871;0,038526;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
28;-0,202509;0,672300;0,163569;3,690115;4666,000000;-7114572763,397533;0,195595;0,040000;0,300000;0,078286;0,085283;0,720848;0,471725;0,155664;0,045455;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
29;-0,200209;0,681550;0,146028;3,677304;4666,000000;-7085876859,215983;0,221986;0,040000;0,300000;0,069907;0,076121;0,764912;0,433257;0,133143;0,028716;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
30;-0,199653;0,635070;0,179111;3,744833;4666,000000;-7262432911,374243;0,088575;0,040000;0,300000;0,066229;0,112881;0,732877;0,495308;0,178056;0,023529;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
