Seed;HH_Employed;HH_Unemployed;HH_Retraining;HH_Bankrupt;MeanSavings;MedianSavings;P10Savings;P90Savings;MeanDebt;TotalDebt;Gini_Individual;Gini_Wealth;MeanSkill;MeanHealthPenalty;RetrainingAttempts;RetrainingSuccesses;ConsumptionP10;ConsumptionP50;ConsumptionP90;BankruptcyRate;MeanMonthsToRuin;PovertyRate_50pct;PovertyRate_30pct
11;46505;29069;19867;4559;133197,10;115885,76;39959,13;266394,20;0.00;0.00;0,376607;0,119137;0,556243;0,174237;0;0;0,00;486,03;4479,12;0,045590;0,00;0,045590;0,045590
12;47048;28757;19573;4622;133637,13;117265,36;40091,14;267274,25;0.00;0.00;0,375872;0,118559;0,560940;0,169585;0;0;0,00;499,89;4501,34;0,046220;0,00;0,046220;0,046220
13;46681;29096;19547;4676;133837,07;117161,18;40151,12;267674,14;0.00;0.00;0,376293;0,144279;0,558298;0,171487;0;0;0,00;486,45;4490,53;0,046760;0,00;0,046760;0,046760
14;44464;30372;20186;4978;129992,87;113213,57;38997,86;259985,74;0.00;0.00;0,379542;0,115846;0,549962;0,183171;0;0;0,00;419,89;4406,23;0,049780;0,00;0,049780;0,049780
15;45672;29693;19809;4826;131223,45;114515,26;39367,03;262446,89;0.00;0.00;0,377992;0,099020;0,553720;0,178223;0;0;0,00;450,27;4454,71;0,048260;0,00;0,048260;0,048260
16;45630;29772;19780;4818;132513,27;115518,36;39753,98;265026,54;0.00;0.00;0,377774;0,043309;0,554692;0,175314;0;0;0,00;460,44;4453,45;0,048180;0,00;0,048180;0,048180
17;47045;28899;19401;4655;133643,65;116947,51;40093,09;267287,30;0.00;0.00;0,375928;0,190766;0,559324;0,171020;0;0;0,00;500,79;4498,37;0,046550;0,00;0,046550;0,046550
18;49489;27772;18379;4360;135969,87;119273,85;40790,96;271939,74;0.00;0.00;0,370337;0,128156;0,566440;0,158555;0;0;0,00;624,22;4557,20;0,043600;0,00;0,043600;0,043600
19;45991;29441;19819;4749;131790,30;114717,03;39537,09;263580,61;0.00;0.00;0,377419;0,153216;0,554528;0,177394;0;0;0,00;463,28;4467,28;0,047490;0,00;0,047490;0,047490
20;45880;29652;19819;4649;132489,37;115839,12;39746,81;264978,75;0.00;0.00;0,376851;0,095062;0,556148;0,174787;0;0;0,00;459,51;4472,87;0,046490;0,00;0,046490;0,046490
21;47721;28690;19036;4553;135005,07;117605,45;40501,52;270010,14;0.00;0.00;0,374368;0,106593;0,562307;0,165199;0;0;0,00;524,56;4505,14;0,045530;0,00;0,045530;0,045530
22;47130;28753;19503;4614;133101,25;116394,04;39930,38;266202,51;0.00;0.00;0,375672;0,111989;0,559793;0,170874;0;0;0,00;505,62;4511,17;0,046140;0,00;0,046140;0,046140
23;48836;28055;18765;4344;136121,37;118998,69;40836,41;272242,74;0.00;0.00;0,371864;0,147933;0,566394;0,160622;0;0;0,00;591,42;4550,71;0,043440;0,00;0,043440;0,043440
24;46239;29635;19514;4612;132565,01;115951,72;39769,50;265130,01;0.00;0.00;0,375629;0,126863;0,555963;0,174896;0;0;0,00;473,99;4475,19;0,046120;0,00;0,046120;0,046120
25;46462;29556;19384;4598;133362,77;116214,66;40008,83;266725,54;0.00;0.00;0,375521;0,115819;0,557642;0,172556;0;0;0,00;481,86;4474,55;0,045980;0,00;0,045980;0,045980
26;46979;29103;19294;4624;133122,92;116160,78;39936,88;266245,85;0.00;0.00;0,375170;0,107671;0,559015;0,171048;0;0;0,00;501,92;4483,88;0,046240;0,00;0,046240;0,046240
27;43415;31016;20586;4983;129729,81;112644,75;38918,94;259459,63;0.00;0.00;0,380649;0,125035;0,547465;0,186795;0;0;0,00;385,18;4385,73;0,049830;0,00;0,049830;0,049830
28;45760;29752;19528;4960;131617,61;114987,81;39485,28;263235,21;0.00;0.00;0,378572;0,113185;0,554550;0,176178;0;0;0,00;456,80;4466,74;0,049600;0,00;0,049600;0,049600
29;48841;27967;18749;4443;136322,92;119370,04;40896,88;272645,85;0.00;0.00;0,372164;0,129240;0,565298;0,161124;0;0;0,00;586,27;4545,68;0,044430;0,00;0,044430;0,044430
30;47580;28828;18989;4603;133892,77;116680,02;40167,83;267785,54;0.00;0.00;0,374519;0,141932;0,560262;0,168695;0;0;0,00;524,92;4519,86;0,046030;0,00;0,046030;0,046030
