Seed;HH_Employed;HH_Unemployed;HH_Retraining;HH_Bankrupt;MeanSavings;MedianSavings;P10Savings;P90Savings;MeanDebt;TotalDebt;Gini_Individual;Gini_Wealth;MeanSkill;MeanHealthPenalty;RetrainingAttempts;RetrainingSuccesses;ConsumptionP10;ConsumptionP50;ConsumptionP90;BankruptcyRate;MeanMonthsToRuin;PovertyRate_50pct;PovertyRate_30pct
15;87817;3175;2203;6805;162104,69;127454,18;48631,41;324209,38;0.00;0.00;0,284570;0,221106;0,662413;0,024177;0;0;0,00;1945,24;3996,11;0,068050;0,00;0,129490;0,121830
16;86273;4360;1966;7401;158568,85;124042,97;47570,65;317137,69;0.00;0.00;0,297498;0,230303;0,662501;0,022009;0;0;0,00;1908,18;3984,87;0,074010;0,00;0,144440;0,137270
17;83177;6136;2187;8500;155612,80;121123,30;46683,84;311225,60;0.00;0.00;0,321924;0,234112;0,663198;0,024730;0;0;0,00;1836,40;3942,90;0,085000;0,00;0,174380;0,168230
18;82378;6554;2466;8602;152984,74;118619,51;45895,42;305969,49;0.00;0.00;0,329112;0,159501;0,660342;0,025398;0;0;0,00;1804,23;3962,85;0,086020;0,00;0,182120;0,176220
19;86221;4104;2058;7617;158387,34;123789,41;47516,20;316774,68;0.00;0.00;0,297318;0,190434;0,664630;0,023162;0;0;0,00;1912,30;3971,45;0,076170;0,00;0,144880;0,137790
20;84037;5870;2218;7875;155179,67;120882,17;46553,90;310359,35;0.00;0.00;0,315485;0,120638;0,663394;0,022178;0;0;0,00;1846,40;3966,05;0,078750;0,00;0,165950;0,159630
21;83520;5831;2332;8317;156154,00;121266,04;46846,20;312308,00;0.00;0.00;0,319316;0,127262;0,660261;0,026271;0;0;0,00;1832,46;3956,09;0,083170;0,00;0,170990;0,164800
22;82183;6472;2382;8963;152731,75;119189,15;45819,52;305463,49;0.00;0.00;0,330620;0,252117;0,661001;0,025939;0;0;0,00;1800,79;3944,47;0,089630;0,00;0,183870;0,178170
23;86534;3899;2008;7559;158657,66;124437,30;47597,30;317315,32;0.00;0.00;0,295513;0,188034;0,663681;0,023179;0;0;0,00;1918,26;3985,52;0,075590;0,00;0,141570;0,134660
24;84613;5531;2044;7812;156264,25;121709,25;46879,28;312528,51;0.00;0.00;0,311215;0,164318;0,663651;0,021857;0;0;0,00;1864,74;3969,08;0,078120;0,00;0,159980;0,153870
25;83600;5966;2252;8182;155300,31;120891,50;46590,09;310600,63;0.00;0.00;0,319067;0,144421;0,661528;0,024921;0;0;0,00;1839,30;3956,41;0,081820;0,00;0,170560;0,164000
26;83120;6291;2306;8283;154483,92;120490,10;46345,18;308967,84;0.00;0.00;0,323265;0,199574;0,661688;0,024339;0;0;0,00;1822,06;3957,00;0,082830;0,00;0,174290;0,168800
27;87674;3259;2066;7001;161161,19;125427,53;48348,36;322322,38;0.00;0.00;0,285658;0,156337;0,662047;0,023602;0;0;0,00;1943,29;3991,95;0,070010;0,00;0,130220;0,123260
28;85691;4554;2071;7684;158176,85;123645,88;47453,05;316353,70;0.00;0.00;0,302288;0,142477;0,661347;0,023961;0;0;0,00;1892,95;3983,06;0,076840;0,00;0,149930;0,143090
29;83052;6256;2348;8344;154893,58;119995,39;46468,07;309787,16;0.00;0.00;0,323560;0,192917;0,661280;0,024636;0;0;0,00;1824,63;3948,49;0,083440;0,00;0,175310;0,169480
30;86619;4121;2115;7145;159719,88;124920,67;47915,96;319439,76;0.00;0.00;0,294008;0,220000;0,663419;0,023177;0;0;0,00;1924,67;3987,80;0,071450;0,00;0,141330;0,133810
