Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree;IoFlows;IoGdpRatio
11;-0,202162;0,662920;0,171639;3,692848;4666,000000;-7157207900,875559;0,160522;0,040000;0,300000;0,075443;0,096195;0,689655;0,487324;0,169692;0,038721;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
12;-0,200144;0,667930;0,157144;3,683939;4666,000000;-7137809919,039236;0,178867;0,040000;0,300000;0,068778;0,088367;0,734982;0,466667;0,145436;0,021812;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
13;-0,203691;0,623140;0,207514;3,743816;4666,000000;-7281438934,970815;0,049999;0,040000;0,300000;0,078950;0,128564;0,753472;0,531107;0,224026;0,037037;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
14;-0,200866;0,652540;0,168974;3,714152;4666,000000;-7214310868,050380;0,150319;0,040000;0,300000;0,072296;0,096678;0,780142;0,462456;0,167114;0,038721;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
15;-0,199198;0,593560;0,200122;3,802426;4666,000000;-7393783612,220233;0,031282;0,040000;0,326464;0,056669;0,143453;0,730496;0,507521;0,218679;0,026711;0,000910;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
16;-0,198455;0,632310;0,175013;3,741507;4666,000000;-7269321188,195067;0,101054;0,040000;0,300000;0,060429;0,114584;0,758007;0,464455;0,181366;0,016750;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
17;-0,202264;0,662530;0,168572;3,692877;4666,000000;-7156776091,839384;0,159799;0,040000;0,300000;0,078408;0,090164;0,734982;0,458748;0,168993;0,054054;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
18;-0,201893;0,678100;0,154806;3,679402;4666,000000;-7142792627,705213;0,185575;0,040000;0,300000;0,079045;0,075761;0,800699;0,455409;0,137878;0,040678;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
19;-0,200351;0,630500;0,184743;3,738010;4666,000000;-7256381941,438602;0,080165;0,040000;0,300000;0,068915;0,115828;0,693950;0,496671;0,193200;0,025168;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
20;-0,197446;0,669470;0,146720;3,683105;4666,000000;-7147051424,722222;0,182621;0,040000;0,300000;0,059405;0,087315;0,772727;0,432277;0,130841;0,020236;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
21;-0,203303;0,648590;0,185635;3,713863;4666,000000;-7208084675,172167;0,139430;0,040000;0,300000;0,078538;0,107097;0,763889;0,508603;0,185915;0,047218;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
22;-0,203226;0,674820;0,164428;3,675796;4666,000000;-7124726403,815160;0,184815;0,040000;0,300000;0,081996;0,082433;0,683453;0,482759;0,156617;0,052453;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
23;-0,200955;0,627710;0,187938;3,747902;4666,000000;-7297269539,715463;0,072019;0,040000;0,300000;0,072268;0,115670;0,695502;0,486361;0,201251;0,035058;0,000456;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
24;-0,198996;0,659540;0,156565;3,697374;4666,000000;-7181676518,490223;0,143107;0,040000;0,300000;0,067573;0,088991;0,772727;0,436480;0,150135;0,027027;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
25;-0,201604;0,656150;0,170428;3,707224;4666,000000;-7198506084,079561;0,159507;0,040000;0,300000;0,074468;0,095960;0,734043;0,484955;0,165754;0,033670;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
26;-0,199794;0,670610;0,151763;3,688367;4666,000000;-7152752919,975754;0,202528;0,040000;0,300000;0,068348;0,083415;0,767606;0,434559;0,142131;0,037037;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
27;-0,199318;0,605590;0,195823;3,778196;4666,000000;-7334411169,665916;0,019568;0,040000;0,315621;0,061437;0,134386;0,735915;0,502295;0,210562;0,026756;0,000910;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
28;-0,200463;0,631230;0,185208;3,741689;4666,000000;-7259060598,549284;0,106595;0,040000;0,300000;0,066959;0,118249;0,743860;0,503729;0,188786;0,033445;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
29;-0,201012;0,670440;0,160800;3,685344;4666,000000;-7157828843,119294;0,178468;0,040000;0,300000;0,072903;0,087897;0,730769;0,470968;0,151039;0,030252;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
30;-0,198807;0,623090;0,185538;3,754925;4666,000000;-7296609893,117680;0,072601;0,040000;0,304987;0,059463;0,126075;0,731449;0,486790;0,196065;0,016750;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
