Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree;IoFlows;IoGdpRatio
11;-0,199951;0,652000;0,164789;3,713867;4666,000000;-7159331410,512433;0,175353;0,040000;0,300000;0,066731;0,098058;0,728223;0,463623;0,161036;0,040472;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
12;-0,199590;0,680460;0,146858;3,675705;4666,000000;-7094869230,592212;0,210616;0,040000;0,300000;0,067475;0,079383;0,783972;0,433457;0,131300;0,026891;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
13;-0,201853;0,650670;0,177235;3,709968;4666,000000;-7161352161,222669;0,134464;0,040000;0,300000;0,074390;0,102846;0,777003;0,494521;0,170768;0,038917;0,000455;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
14;-0,203133;0,635350;0,196130;3,731806;4666,000000;-7215541234,816467;0,075189;0,040000;0,300000;0,078138;0,117992;0,772414;0,521070;0,202912;0,036851;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
15;-0,199799;0,601760;0,199104;3,787587;4666,000000;-7343120317,894396;0,031813;0,040000;0,318372;0,061819;0,137285;0,737024;0,522936;0,209655;0,031826;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
16;-0,203236;0,693660;0,148647;3,656915;4666,000000;-7051037922,049421;0,223113;0,040000;0,300000;0,083754;0,064893;0,766323;0,425796;0,139117;0,046075;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
17;-0,202781;0,653850;0,177203;3,711389;4666,000000;-7163064982,102720;0,141342;0,040000;0,300000;0,079183;0,098020;0,724490;0,489810;0,176428;0,054146;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
18;-0,199459;0,658870;0,154975;3,712923;4666,000000;-7185714399,363703;0,176344;0,040000;0,300000;0,067883;0,087093;0,799296;0,436559;0,145069;0,032040;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
19;-0,200414;0,620540;0,192204;3,756933;4666,000000;-7256052740,339566;0,068568;0,040000;0,304398;0,065653;0,126551;0,717314;0,507672;0,204048;0,026667;0,000910;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
20;-0,199834;0,676220;0,148791;3,680696;4666,000000;-7105232845,758273;0,207886;0,040000;0,300000;0,068901;0,079890;0,743151;0,459779;0,128344;0,025467;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
21;-0,201972;0,618570;0,203960;3,752684;4666,000000;-7249713876,821408;0,050229;0,040000;0,302603;0,070530;0,133430;0,762887;0,518421;0,219353;0,041876;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
22;-0,201325;0,631730;0,189666;3,745540;4666,000000;-7228985361,419829;0,095416;0,040000;0,300000;0,069520;0,120146;0,737410;0,498997;0,198625;0,046980;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
23;-0,201828;0,641080;0,177298;3,730385;4666,000000;-7209593499,763046;0,129912;0,040000;0,300000;0,075214;0,102084;0,757895;0,470750;0,182655;0,036789;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
24;-0,199132;0,648190;0,163859;3,726688;4666,000000;-7196164743,063898;0,150064;0,040000;0,300000;0,064606;0,099254;0,765957;0,466527;0,156388;0,021812;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
25;-0,199656;0,666310;0,156807;3,698172;4666,000000;-7138872036,657486;0,166895;0,040000;0,300000;0,067638;0,089169;0,756098;0,459402;0,144817;0,016863;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
26;-0,198956;0,677560;0,143170;3,682696;4666,000000;-7105288252,397679;0,205109;0,040000;0,300000;0,066871;0,076299;0,731707;0,435973;0,125511;0,027304;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
27;-0,200930;0,622900;0,190565;3,750374;4666,000000;-7241953659,600488;0,067041;0,040000;0,301574;0,069729;0,120836;0,737762;0,506329;0,197997;0,035294;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
28;-0,198960;0,657290;0,159966;3,713396;4666,000000;-7176726134,425922;0,152339;0,040000;0,300000;0,064544;0,095422;0,753472;0,439298;0,157150;0,026801;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
29;-0,198414;0,676320;0,143187;3,681907;4666,000000;-7107249784,784297;0,184659;0,040000;0,300000;0,064236;0,078950;0,717314;0,442804;0,124872;0,022071;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
30;-0,198969;0,634120;0,174382;3,745814;4666,000000;-7254319522,323303;0,108471;0,040000;0,300107;0,062631;0,111751;0,740484;0,483651;0,173789;0,015126;0,000000;0,000000;0,000000;50,000000;10,000000;5,000000;2,000000;1,000000;3,000000;6,000000;0,000000;0,000000
